"","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"hsa-miR-4714-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4714-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4715-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4715-5p",0,0,0,0,0,1,0,0,0
"hsa-miR-4716-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4716-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4717-3p",13,7,2,2,2,8,7,8,5
"hsa-miR-4717-5p",147,36,81,99,46,100,73,38,68
"hsa-miR-4718",60,29,59,24,24,44,44,31,61
"hsa-miR-4719",0,0,0,0,0,0,0,0,0
"hsa-miR-4720-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4720-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4721",0,0,0,0,0,0,0,0,0
"hsa-miR-4722-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4722-5p",0,0,1,0,0,0,0,0,0
"hsa-miR-4723-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4723-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4724-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4724-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4725-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4725-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4726-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4726-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4727-3p",0,0,0,0,0,2,0,0,0
"hsa-miR-4727-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4728-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4728-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4729",0,0,0,0,0,0,0,0,0
"hsa-miR-4730",30,32,24,18,11,20,21,9,28
"hsa-miR-4731-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4731-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4732-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4732-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4733-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4733-5p",1,0,0,0,2,1,3,1,1
"hsa-miR-4734",0,1,0,0,1,0,0,0,0
"hsa-miR-4735-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4735-5p",2,0,1,2,2,2,2,0,2
"hsa-miR-4736",0,0,0,0,0,3,0,0,0
"hsa-miR-4737",0,0,0,0,0,0,0,0,0
"hsa-miR-4738-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4738-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4739",62,24,32,31,20,28,45,13,22
"hsa-miR-4740-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4740-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4741",0,0,0,0,0,0,0,0,0
"hsa-miR-4742-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4742-5p",1810,145,533,65,165,419,97,51,210
"hsa-miR-4743-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4743-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4744",0,0,0,0,0,0,0,0,0
"hsa-miR-4745-3p",1,1,0,1,0,4,0,0,0
"hsa-miR-4745-5p",4,2,0,0,0,2,5,2,1
"hsa-miR-4746-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4746-5p",9,3,12,2,4,6,13,9,16
"hsa-miR-4747-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4747-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4748",0,0,0,0,0,0,0,0,0
"hsa-miR-4749-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4749-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4750-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4750-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4751",0,0,0,0,0,0,0,0,0
"hsa-miR-4752",51,25,90,37,29,41,51,26,27
"hsa-miR-4753-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4753-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4754",0,0,0,0,0,0,0,0,0
"hsa-miR-4755-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4755-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4756-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4756-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4757-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4757-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4758-3p",0,0,0,0,0,0,0,0,1
"hsa-miR-4758-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4759",0,0,0,0,0,0,0,0,0
"hsa-miR-4760-3p",32,7,15,13,10,6,21,4,12
"hsa-miR-4760-5p",8,8,11,3,7,1,12,2,13
"hsa-miR-4761-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4761-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4762-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4762-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4763-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4763-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4764-3p",0,1,0,1,0,1,0,0,0
"hsa-miR-4764-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4765",9,6,12,12,4,1,12,5,8
"hsa-miR-4766-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4766-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4767",0,0,0,0,0,0,0,0,0
"hsa-miR-4768-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-4768-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4769-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4769-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4770",0,0,0,0,0,0,0,0,0
"hsa-miR-4771",166,66,113,74,46,107,97,70,125
"hsa-miR-4772-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4772-5p",0,0,0,0,0,1,0,0,0
"hsa-miR-4773",0,0,0,0,0,1,0,0,0
"hsa-miR-4774-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4774-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4775",0,0,0,0,0,0,0,0,0
"hsa-miR-4776-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4776-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4777-3p",0,1,0,0,0,0,0,0,0
"hsa-miR-4777-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4778-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4778-5p",7,2,1,6,3,10,1,1,0
"hsa-miR-4779",1,1,0,5,0,1,0,0,2
"hsa-miR-4780",0,0,0,0,0,0,0,0,0
"hsa-miR-4781-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4781-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4782-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4782-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4783-3p",0,0,0,1,0,1,4,0,0
"hsa-miR-4783-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4784",0,0,0,0,0,0,0,0,0
"hsa-miR-4785",221,57,155,133,90,147,134,71,97
"hsa-miR-4786-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4786-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4787-3p",162,77,982,745,539,385,642,121,17
"hsa-miR-4787-5p",4,2,2,4,2,3,1,1,1
"hsa-miR-4788",0,0,0,0,0,0,0,0,0
"hsa-miR-4789-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4789-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4790-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4790-5p",0,0,0,0,0,0,0,2,0
"hsa-miR-4791",0,0,0,0,0,0,0,0,0
"hsa-miR-4793-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4793-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4794",0,0,0,0,0,0,0,0,0
"hsa-miR-4795-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4795-5p",98,44,64,32,38,90,74,44,86
"hsa-miR-4796-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4796-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4797-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4797-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4798-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4798-5p",0,0,0,1,0,0,0,0,0
"hsa-miR-4799-3p",0,0,0,0,0,2,0,0,0
"hsa-miR-4799-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4800-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4800-5p",1,0,0,0,0,0,0,0,0
"hsa-miR-4801",0,0,0,0,0,0,0,0,0
"hsa-miR-4802-3p",34,10,13,21,5,18,27,8,18
"hsa-miR-4802-5p",24,16,29,10,4,13,2,6,7
"hsa-miR-4803",0,0,0,0,0,0,0,0,0
"hsa-miR-4804-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4804-5p",2,0,0,0,0,0,0,0,0
"hsa-miR-483-3p",105,53,124,47,43,92,75,69,82
"hsa-miR-483-5p",810,67,204,29,76,187,52,40,117
"hsa-miR-484",37,11,63,16,11,29,18,8,8
"hsa-miR-485-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-485-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-486-3p",0,0,2,2,3,0,1,0,0
"hsa-miR-486-5p",0,0,2,2,1,0,0,0,0
"hsa-miR-487a-3p",0,0,0,0,0,2,0,0,0
"hsa-miR-487a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-487b-3p",35,10,17,35,17,150,29,6,34
"hsa-miR-487b-5p",179,55,108,132,60,111,101,82,81
"hsa-miR-488-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-488-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-489-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-489-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-490-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-490-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-491-3p",4,0,0,0,0,6,0,0,0
"hsa-miR-491-5p",8,2,0,0,0,0,0,2,1
"hsa-miR-492",0,0,0,0,0,0,0,0,0
"hsa-miR-493-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-493-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-494-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-494-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-495-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-495-5p",0,0,0,1,0,0,1,0,1
"hsa-miR-496",0,0,0,0,0,0,0,0,0
"hsa-miR-497-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-497-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-498-3p",75,56,105,35,36,49,54,31,71
"hsa-miR-498-5p",3,0,0,0,0,5,0,0,1
"hsa-miR-4999-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4999-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-499a-3p",1,1,3,3,4,6,1,5,4
"hsa-miR-499a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-499b-3p",198,11,52,4,15,44,8,5,24
"hsa-miR-499b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5000-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5000-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5001-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5001-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5002-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5002-5p",1,2,0,2,0,6,1,1,0
"hsa-miR-5003-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5003-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5004-3p",94,25,49,55,25,41,41,33,56
"hsa-miR-5004-5p",158,49,143,117,66,113,100,56,82
"hsa-miR-5006-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5006-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5007-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5007-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5008-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5008-5p",0,0,0,3,0,0,0,0,0
"hsa-miR-5009-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-5009-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-500a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-500a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-500b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-500b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-501-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-501-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5010-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5010-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5011-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5011-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-502-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-502-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-503-3p",275,29,28,45,32,56,58,25,33
"hsa-miR-503-5p",194,49,73,84,52,263,103,33,81
"hsa-miR-504-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-504-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5047",0,0,0,0,0,0,0,0,0
"hsa-miR-505-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-505-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-506-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-506-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-507",0,0,0,0,0,0,0,0,1
"hsa-miR-508-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-508-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5087",0,0,0,0,0,0,0,0,0
"hsa-miR-5088-3p",87,28,79,55,34,42,54,38,33
"hsa-miR-5088-5p",93,45,103,32,37,169,69,37,48
"hsa-miR-5089-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5089-5p",0,0,0,0,0,2,0,0,0
"hsa-miR-509-3-5p",0,0,0,0,0,0,0,0,2
"hsa-miR-509-3p",0,1,0,2,2,0,0,0,0
"hsa-miR-509-5p",2,0,1,2,3,3,0,1,0
"hsa-miR-5090",1,1,0,0,1,3,0,0,0
"hsa-miR-5091",135,67,181,65,59,99,111,79,92
"hsa-miR-5092",0,0,0,0,0,0,0,0,0
"hsa-miR-5093",1,1,0,0,0,0,0,0,1
"hsa-miR-5094",0,0,0,0,0,0,0,0,1
"hsa-miR-510-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-510-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5100",0,0,0,0,0,0,0,0,0
"hsa-miR-511-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-511-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-512-3p",0,0,0,0,0,0,0,1,0
"hsa-miR-512-5p",1,2,0,0,0,0,1,0,0
"hsa-miR-513a-3p",0,0,0,0,0,1,0,0,0
"hsa-miR-513a-5p",0,0,0,1,0,0,0,0,0
"hsa-miR-513b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-513b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-513c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-513c-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-514a-3p",0,0,0,0,0,0,0,1,0
"hsa-miR-514a-5p",0,0,0,0,0,0,1,0,0
"hsa-miR-514b-3p",2,0,0,0,0,2,2,0,0
"hsa-miR-514b-5p",0,1,0,0,0,0,0,0,0
"hsa-miR-515-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-515-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-516a-3p",14,5,3,0,8,1,11,1,0
"hsa-miR-516a-5p",94,33,40,50,14,48,33,15,28
"hsa-miR-516b-3p",63,17,23,32,22,17,40,10,21
"hsa-miR-516b-5p",63,22,49,27,16,32,46,16,25
"hsa-miR-517-5p",23,12,19,17,10,27,20,11,17
"hsa-miR-517a-3p",1,1,0,0,0,0,0,0,0
"hsa-miR-517b-3p",5,3,5,6,8,5,3,5,4
"hsa-miR-517c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5186",2,0,2,1,3,2,1,0,1
"hsa-miR-5187-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5187-5p",1,0,0,0,0,2,0,0,0
"hsa-miR-5188",0,0,1,0,0,0,1,0,0
"hsa-miR-5189-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5189-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-518a-3p",43,22,43,25,9,26,32,22,34
"hsa-miR-518a-5p",137,68,197,82,68,133,83,54,57
"hsa-miR-518b",0,0,0,0,0,0,0,0,0
"hsa-miR-518c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-518c-5p",0,1,0,0,0,0,0,0,0
"hsa-miR-518d-3p",13,4,11,5,4,5,15,2,2
"hsa-miR-518d-5p",9,3,0,4,1,0,1,0,2
"hsa-miR-518e-3p",148,86,217,87,77,234,114,51,89
"hsa-miR-518e-5p",71,34,60,26,28,57,34,30,43
"hsa-miR-518f-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-518f-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5190",0,0,0,3,0,0,0,0,0
"hsa-miR-5191",0,0,0,0,0,0,0,0,0
"hsa-miR-5192",0,0,0,0,0,0,0,0,0
"hsa-miR-5193",60,39,69,27,28,43,52,34,53
"hsa-miR-5194",275,27,63,9,22,55,16,6,25
"hsa-miR-5195-3p",0,0,0,0,0,0,1,0,0
"hsa-miR-5195-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-5196-3p",171,59,173,83,89,169,93,95,158
"hsa-miR-5196-5p",62,19,43,57,26,27,47,28,22
"hsa-miR-5197-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-5197-5p",0,0,0,0,1,3,0,3,0
"hsa-miR-519a-2-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-519a-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-519a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-519b-3p",0,0,1,0,0,2,0,0,0
"hsa-miR-519b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-519c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-519c-5p",0,0,0,0,0,0,1,0,0
"hsa-miR-519d-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-519d-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-519e-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-519e-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-520a-3p",2,0,5,3,2,1,2,0,2
"hsa-miR-520a-5p",1,0,0,0,0,0,0,1,2
"hsa-miR-520b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-520b-5p",18,13,0,23,36,94,67,18,24
"hsa-miR-520c-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-520c-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-520d-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-520d-5p",0,1,0,0,0,0,0,0,0
"hsa-miR-520e-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-520e-5p",1,0,0,0,0,0,0,0,0
"hsa-miR-520f-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-520f-5p",0,1,0,0,0,0,0,0,0
"hsa-miR-520g-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-520g-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-520h",1,0,0,0,0,0,0,0,0
"hsa-miR-521",1,0,0,0,0,0,0,0,0
"hsa-miR-522-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-522-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-523-3p",86,30,36,52,31,25,69,17,38
"hsa-miR-523-5p",0,1,0,2,0,1,0,0,0
"hsa-miR-524-3p",35,17,31,6,7,66,5,3,14
"hsa-miR-524-5p",0,1,3,0,1,5,0,0,3
"hsa-miR-525-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-525-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-526a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-526a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-526b-3p",0,0,0,0,0,2,0,0,0
"hsa-miR-526b-5p",0,0,0,0,0,0,0,0,1
"hsa-miR-527",0,0,0,0,0,0,0,0,0
"hsa-miR-532-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-532-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-539-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-539-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-541-3p",16,2,5,4,3,6,3,2,3
"hsa-miR-541-5p",101,34,52,27,38,96,52,43,65
"hsa-miR-542-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-542-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-543",0,0,0,0,0,0,0,0,0
"hsa-miR-544a",50,22,90,30,29,43,43,12,22
"hsa-miR-544b",0,0,0,0,0,0,0,0,0
"hsa-miR-545-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-545-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548a-3p",0,0,0,1,0,0,0,0,0
"hsa-miR-548a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548aa",14,3,14,8,5,3,1,2,5
"hsa-miR-548ab",0,0,0,0,0,0,0,0,0
"hsa-miR-548ac",0,0,0,0,0,0,0,0,0
"hsa-miR-548ad-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ad-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ae-3p",0,0,1,0,1,3,2,0,1
"hsa-miR-548ae-5p",4,1,0,0,1,6,1,0,0
"hsa-miR-548ag",0,0,0,0,0,0,0,0,0
"hsa-miR-548ah-3p",533,56,133,24,63,122,44,25,59
"hsa-miR-548ah-5p",24,22,18,7,14,20,18,16,28
"hsa-miR-548ai",0,0,0,2,0,0,0,0,0
"hsa-miR-548aj-3p",0,0,0,0,0,1,3,1,0
"hsa-miR-548aj-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ak",191,61,100,73,65,160,107,70,133
"hsa-miR-548al",0,0,0,0,0,0,0,0,0
"hsa-miR-548am-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548am-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548an",0,0,0,0,0,0,0,0,0
"hsa-miR-548ao-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ao-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ap-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ap-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548aq-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548aq-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ar-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ar-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548as-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548as-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548at-3p",4,2,4,1,1,4,0,2,3
"hsa-miR-548at-5p",15,8,11,11,9,7,3,4,3
"hsa-miR-548au-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548au-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548av-3p",1,0,0,0,0,2,2,0,0
"hsa-miR-548av-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548aw",0,0,0,0,0,0,0,0,0
"hsa-miR-548ax",0,0,0,0,0,0,0,0,0
"hsa-miR-548ay-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ay-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548az-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548az-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548b-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-548b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548ba",112,42,86,38,40,95,74,52,92
"hsa-miR-548bb-3p",157,11,34,0,11,24,5,2,12
"hsa-miR-548bb-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548bc",0,0,0,0,0,0,0,0,0
"hsa-miR-548c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548c-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548d-3p",75,26,29,36,28,30,39,19,21
"hsa-miR-548d-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548e-3p",11,5,20,19,13,17,6,2,12
"hsa-miR-548e-5p",2,1,0,1,2,2,0,2,0
"hsa-miR-548f-3p",1,0,4,4,3,7,1,1,0
"hsa-miR-548f-5p",0,0,0,1,0,0,0,3,0
"hsa-miR-548g-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548g-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548h-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548h-5p",0,0,0,0,1,0,0,0,2
"hsa-miR-548i",65,18,46,25,12,30,36,17,9
"hsa-miR-548j-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548j-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-548k",22,5,10,5,4,3,3,3,7
"hsa-miR-548l",0,0,0,0,0,0,0,0,0
"hsa-miR-548m",0,0,0,0,0,0,0,0,0
"hsa-miR-548n",0,0,0,0,0,0,0,0,0
"hsa-miR-548o-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-548o-5p",25,10,14,18,7,7,24,5,7
"hsa-miR-548p",0,0,0,0,0,0,0,0,0
"hsa-miR-548q",24,11,12,13,3,3,15,3,4
"hsa-miR-548s",0,0,0,0,0,0,0,0,0
"hsa-miR-548t-3p",33,15,30,9,9,10,22,5,17
"hsa-miR-548t-5p",35,11,19,22,10,17,12,10,18
"hsa-miR-548u",0,0,0,0,0,2,0,0,0
"hsa-miR-548v",0,0,0,0,0,0,0,0,0
"hsa-miR-548w",25,12,53,20,14,20,31,15,22
"hsa-miR-548x-3p",9,4,21,3,7,14,0,2,0
"hsa-miR-548x-5p",6,1,0,0,0,3,0,0,0
"hsa-miR-548y",0,0,0,0,0,0,0,0,0
"hsa-miR-548z",0,0,0,0,0,0,0,0,0
"hsa-miR-549a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-549a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-550a-3-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-550a-3p",1,0,0,0,0,0,0,0,0
"hsa-miR-550a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-550b-2-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-550b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-551a",0,0,0,0,0,1,0,0,0
"hsa-miR-551b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-551b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-552-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-552-5p",0,0,0,0,0,0,1,0,0
"hsa-miR-553",0,0,0,2,5,5,6,1,0
"hsa-miR-554",0,0,0,0,0,0,0,0,0
