"","SRR11548461.count","SRR11548462.count","SRR11548463.count","SRR11548464.count"
"hsa-miR-5000-5p",0,0,6.89127633328969,11.3681577900301
"hsa-miR-5001-3p",0,0,0,0
"hsa-miR-5001-5p",0,0,0,0
"hsa-miR-5002-3p",0,0,0,0
"hsa-miR-5002-5p",0,19.235393123347,0,0
"hsa-miR-5003-3p",0,0,0,0
"hsa-miR-5003-5p",0,0,0,0
"hsa-miR-5004-3p",2144.23517564058,2183.21711949988,2212.09970298599,2819.30313192747
"hsa-miR-5004-5p",984.424592510452,817.504207742246,1247.32101632543,1239.12919911328
"hsa-miR-5006-3p",0,0,0,0
"hsa-miR-5006-5p",0,0,0,0
"hsa-miR-5007-3p",0,0,0,11.3681577900301
"hsa-miR-5007-5p",0,0,0,0
"hsa-miR-5008-3p",0,0,0,0
"hsa-miR-5008-5p",0,0,0,0
"hsa-miR-5009-3p",0,0,0,0
"hsa-miR-5009-5p",0,0,0,0
"hsa-miR-500a-3p",0,0,0,0
"hsa-miR-500a-5p",0,0,0,0
"hsa-miR-500b-3p",0,0,0,0
"hsa-miR-500b-5p",0,0,0,0
"hsa-miR-501-3p",0,0,0,0
"hsa-miR-501-5p",0,0,0,0
"hsa-miR-5010-3p",0,0,0,0
"hsa-miR-5010-5p",0,0,0,22.7363155800602
"hsa-miR-5011-3p",0,0,0,0
"hsa-miR-5011-5p",0,0,0,0
"hsa-miR-502-3p",0,0,0,0
"hsa-miR-502-5p",0,0,0,0
"hsa-miR-503-3p",2240.41458985137,1971.62779514306,1881.31843898809,3603.70601943955
"hsa-miR-503-5p",1940.56112201773,2414.04183698004,2673.8152173164,3126.24339225828
"hsa-miR-504-3p",0,0,0,0
"hsa-miR-504-5p",0,0,0,11.3681577900301
"hsa-miR-5047",0,0,0,0
"hsa-miR-505-3p",0,9.61769656167348,13.7825526665794,11.3681577900301
"hsa-miR-505-5p",0,0,0,0
"hsa-miR-506-3p",0,0,0,0
"hsa-miR-506-5p",0,0,0,0
"hsa-miR-507",0,0,0,0
"hsa-miR-508-3p",0,0,0,0
"hsa-miR-508-5p",0,0,0,0
"hsa-miR-5087",5.65761260063478,0,0,11.3681577900301
"hsa-miR-5088-3p",384.717656843165,230.824717480164,441.04168533054,386.517364861024
"hsa-miR-5088-5p",1702.94139279107,2144.74633325319,3383.61667964524,4217.58654010118
"hsa-miR-5089-3p",22.6304504025391,0,0,0
"hsa-miR-5089-5p",0,0,0,0
"hsa-miR-509-3-5p",0,0,13.7825526665794,11.3681577900301
"hsa-miR-509-3p",73.5489638082522,86.5592690550613,0,0
"hsa-miR-509-5p",0,86.5592690550613,13.7825526665794,34.1044733700904
"hsa-miR-5090",0,0,6.89127633328969,11.3681577900301
"hsa-miR-5091",9289.79989024232,11089.2041356095,5216.69618430029,6820.89467401807
"hsa-miR-5092",0,0,0,0
"hsa-miR-5093",0,0,0,11.3681577900301
"hsa-miR-5094",0,0,0,0
"hsa-miR-510-3p",0,0,0,0
"hsa-miR-510-5p",0,9.61769656167348,0,0
"hsa-miR-5100",0,0,0,0
"hsa-miR-511-3p",0,0,0,0
"hsa-miR-511-5p",0,0,0,0
"hsa-miR-512-3p",0,0,0,0
"hsa-miR-512-5p",11.3152252012696,19.235393123347,0,22.7363155800602
"hsa-miR-513a-3p",5.65761260063478,0,13.7825526665794,0
"hsa-miR-513a-5p",0,0,0,0
"hsa-miR-513b-3p",0,9.61769656167348,13.7825526665794,0
"hsa-miR-513b-5p",0,0,0,0
"hsa-miR-513c-3p",0,0,0,0
"hsa-miR-513c-5p",0,0,0,0
"hsa-miR-514a-3p",0,0,0,34.1044733700904
"hsa-miR-514a-5p",0,9.61769656167348,0,56.8407889501506
"hsa-miR-514b-3p",560.103647462844,528.973310892041,82.6953159994763,159.154209060422
"hsa-miR-514b-5p",0,0,0,0
"hsa-miR-515-3p",0,0,0,0
"hsa-miR-515-5p",0,9.61769656167348,20.6738289998691,11.3681577900301
"hsa-miR-516a-3p",107.494639412061,48.0884828083674,213.62956633198,68.2089467401807
"hsa-miR-516a-5p",605.364548267922,461.649434960327,475.498066996989,352.412891490934
"hsa-miR-516b-3p",480.897071053957,442.41404183698,1075.03910799319,522.935258341386
"hsa-miR-516b-5p",1091.91923192251,759.798028372205,1095.71293699306,1534.70130165407
"hsa-miR-517-5p",181.043603220313,163.500841548449,454.824237997119,284.203944750753
"hsa-miR-517a-3p",0,0,6.89127633328969,11.3681577900301
"hsa-miR-517b-3p",56.5761260063478,67.3238759317144,213.62956633198,181.890524640482
"hsa-miR-517c-3p",5.65761260063478,0,41.3476579997381,34.1044733700904
"hsa-miR-5186",0,0,0,0
"hsa-miR-5187-3p",0,0,0,0
"hsa-miR-5187-5p",248.934954427931,423.178648713633,48.2389343330278,102.313420110271
"hsa-miR-5188",22.6304504025391,19.235393123347,6.89127633328969,0
"hsa-miR-5189-3p",0,0,0,0
"hsa-miR-5189-5p",0,0,0,0
"hsa-miR-518a-3p",1872.66977081011,2096.65785044482,2184.53459765283,2364.57682032627
"hsa-miR-518a-5p",2280.01787805582,2750.66121663862,3032.16158664746,4183.48206673109
"hsa-miR-518b",0,0,0,0
"hsa-miR-518c-3p",0,0,0,0
"hsa-miR-518c-5p",0,0,0,0
"hsa-miR-518d-3p",842.984277494583,692.474152440491,248.085947998429,682.089467401807
"hsa-miR-518d-5p",45.2609008050783,48.0884828083674,62.0214869996072,22.7363155800602
"hsa-miR-518e-3p",3298.38814617008,3731.66626592931,3969.37516797486,5991.01915534588
"hsa-miR-518e-5p",6523.22732853191,7059.38927626833,3611.0287986438,4683.68100949241
"hsa-miR-518f-3p",0,0,0,0
"hsa-miR-518f-5p",0,0,0,0
"hsa-miR-5190",0,0,0,0
"hsa-miR-5191",0,0,0,0
"hsa-miR-5192",0,0,0,11.3681577900301
"hsa-miR-5193",786.408151488235,730.944938687185,1522.97206965702,2375.9449781163
"hsa-miR-5194",186.701215820948,86.5592690550613,96.4778686660556,500.198942761325
"hsa-miR-5195-3p",0,0,0,0
"hsa-miR-5195-5p",0,0,0,0
"hsa-miR-5196-3p",11999.7963259464,15821.1108439529,5671.52042229741,8912.63570738362
"hsa-miR-5196-5p",164.070765418409,153.883144986776,227.41211899856,136.417893480361
"hsa-miR-5197-3p",0,0,0,0
"hsa-miR-5197-5p",0,0,0,0
"hsa-miR-519a-2-5p",0,0,13.7825526665794,11.3681577900301
"hsa-miR-519a-3p",16.9728378019044,19.235393123347,6.89127633328969,56.8407889501506
"hsa-miR-519a-5p",5.65761260063478,0,6.89127633328969,45.4726311601205
"hsa-miR-519b-3p",0,9.61769656167348,6.89127633328969,34.1044733700904
"hsa-miR-519b-5p",5.65761260063478,0,0,0
"hsa-miR-519c-3p",0,0,0,0
"hsa-miR-519c-5p",0,0,0,0
"hsa-miR-519d-3p",11.3152252012696,0,6.89127633328969,0
"hsa-miR-519d-5p",0,0,0,0
"hsa-miR-519e-3p",0,0,0,0
"hsa-miR-519e-5p",0,0,0,11.3681577900301
"hsa-miR-520a-3p",164.070765418409,105.794662178408,234.303395331849,363.781049280964
"hsa-miR-520a-5p",50.9185134057131,105.794662178408,82.6953159994763,170.522366850452
"hsa-miR-520b-3p",0,0,0,0
"hsa-miR-520b-5p",16.9728378019044,48.0884828083674,48.2389343330278,113.681577900301
"hsa-miR-520c-3p",0,0,0,0
"hsa-miR-520c-5p",0,0,0,0
"hsa-miR-520d-3p",0,0,6.89127633328969,0
"hsa-miR-520d-5p",0,0,0,0
"hsa-miR-520e-3p",0,0,0,0
"hsa-miR-520e-5p",0,0,0,0
"hsa-miR-520f-3p",0,0,6.89127633328969,0
"hsa-miR-520f-5p",0,0,0,0
"hsa-miR-520g-3p",0,0,0,0
"hsa-miR-520g-5p",0,0,0,22.7363155800602
"hsa-miR-520h",0,19.235393123347,0,0
"hsa-miR-521",0,0,0,11.3681577900301
"hsa-miR-522-3p",0,0,0,0
"hsa-miR-522-5p",0,0,0,11.3681577900301
"hsa-miR-523-3p",820.353827092044,692.474152440491,1350.69016132478,954.92525436253
"hsa-miR-523-5p",0,0,0,0
"hsa-miR-524-3p",5980.09651887097,6482.32748256793,537.519553996596,1909.85050872506
"hsa-miR-524-5p",79.206576408887,105.794662178408,68.9127633328969,45.4726311601205
"hsa-miR-525-3p",0,0,0,0
"hsa-miR-525-5p",0,0,0,0
"hsa-miR-526a-3p",0,0,0,0
"hsa-miR-526a-5p",0,19.235393123347,0,0
"hsa-miR-526b-3p",0,0,27.5651053331588,0
"hsa-miR-526b-5p",0,0,0,0
"hsa-miR-527",0,0,6.89127633328969,0
"hsa-miR-532-3p",0,0,0,0
"hsa-miR-532-5p",0,0,0,0
"hsa-miR-539-3p",0,0,0,34.1044733700904
"hsa-miR-539-5p",11.3152252012696,19.235393123347,6.89127633328969,11.3681577900301
"hsa-miR-541-3p",537.473197060305,375.090165905266,261.868500665008,477.462627181265
"hsa-miR-541-5p",1493.60972656758,1192.59437364751,1922.66609698782,2716.9897118172
"hsa-miR-542-3p",0,0,0,0
"hsa-miR-542-5p",0,0,0,0
"hsa-miR-543",0,0,0,0
"hsa-miR-544a",2862.7519759212,2548.68958884347,2101.83928165336,3421.81549479907
"hsa-miR-544b",0,0,0,0
"hsa-miR-545-3p",0,0,0,0
"hsa-miR-545-5p",0,0,0,0
"hsa-miR-548a-3p",0,0,0,0
"hsa-miR-548a-5p",0,0,0,0
"hsa-miR-548aa",248.934954427931,201.971627795143,206.738289998691,159.154209060422
"hsa-miR-548ab",0,0,0,0
"hsa-miR-548ac",0,0,0,0
"hsa-miR-548ad-3p",0,0,0,0
"hsa-miR-548ad-5p",0,0,0,0
"hsa-miR-548ae-3p",28.2880630031739,48.0884828083674,82.6953159994763,11.3681577900301
"hsa-miR-548ae-5p",5.65761260063478,67.3238759317144,6.89127633328969,11.3681577900301
"hsa-miR-548ag",0,0,0,0
"hsa-miR-548ah-3p",701.543962478713,365.472469343592,344.563816664484,1239.12919911328
"hsa-miR-548ah-5p",571.418872664113,788.651118057225,902.757199660949,1625.64656397431
"hsa-miR-548ai",0,0,0,0
"hsa-miR-548aj-3p",0,0,0,0
"hsa-miR-548aj-5p",0,0,0,0
"hsa-miR-548ak",4520.43246790719,4799.23058427507,3218.22604764628,4274.42732905133
"hsa-miR-548al",16.9728378019044,153.883144986776,41.3476579997381,0
"hsa-miR-548am-3p",0,0,0,0
"hsa-miR-548am-5p",0,0,0,0
"hsa-miR-548an",0,0,0,0
"hsa-miR-548ao-3p",0,19.235393123347,0,22.7363155800602
"hsa-miR-548ao-5p",0,0,6.89127633328969,0
"hsa-miR-548ap-3p",0,0,0,0
"hsa-miR-548ap-5p",0,0,0,0
"hsa-miR-548aq-3p",0,0,0,0
"hsa-miR-548aq-5p",0,0,0,0
"hsa-miR-548ar-3p",0,0,0,0
"hsa-miR-548ar-5p",0,0,0,0
"hsa-miR-548as-3p",0,9.61769656167348,0,0
"hsa-miR-548as-5p",0,0,0,0
"hsa-miR-548at-3p",1148.49535792886,759.798028372205,682.236356995679,1443.75603933383
"hsa-miR-548at-5p",113.152252012696,48.0884828083674,124.042973999214,136.417893480361
"hsa-miR-548au-3p",5.65761260063478,0,0,11.3681577900301
"hsa-miR-548au-5p",0,0,0,0
"hsa-miR-548av-3p",0,0,0,0
"hsa-miR-548av-5p",0,0,6.89127633328969,0
"hsa-miR-548aw",0,0,0,0
"hsa-miR-548ax",5.65761260063478,0,0,0
"hsa-miR-548ay-3p",0,28.8530896850204,6.89127633328969,22.7363155800602
"hsa-miR-548ay-5p",0,0,6.89127633328969,0
"hsa-miR-548az-3p",0,0,0,11.3681577900301
"hsa-miR-548az-5p",0,0,0,0
"hsa-miR-548b-3p",0,0,0,0
"hsa-miR-548b-5p",0,0,0,0
"hsa-miR-548ba",1374.79986195425,1509.97836018274,2460.18565098442,3387.71102142898
"hsa-miR-548bb-3p",101.837026811426,38.4707862466939,34.4563816664484,272.835786960723
"hsa-miR-548bb-5p",0,28.8530896850204,6.89127633328969,11.3681577900301
"hsa-miR-548bc",0,0,0,0
"hsa-miR-548c-3p",0,0,6.89127633328969,22.7363155800602
"hsa-miR-548c-5p",0,0,0,0
"hsa-miR-548d-3p",367.744819041261,346.237076220245,571.975935663044,659.353151821747
"hsa-miR-548d-5p",0,0,0,0
"hsa-miR-548e-3p",260.2501796292,48.0884828083674,103.369144999345,193.258682430512
"hsa-miR-548e-5p",5.65761260063478,0,34.4563816664484,0
"hsa-miR-548f-3p",39.6032882044435,67.3238759317144,20.6738289998691,45.4726311601205
"hsa-miR-548f-5p",0,0,0,0
"hsa-miR-548g-3p",0,0,0,0
"hsa-miR-548g-5p",0,0,0,0
"hsa-miR-548h-3p",0,0,0,0
"hsa-miR-548h-5p",0,0,13.7825526665794,0
"hsa-miR-548i",752.462475884426,913.681173358981,950.996133993977,1011.76604331268
"hsa-miR-548j-3p",0,19.235393123347,0,11.3681577900301
"hsa-miR-548j-5p",0,0,0,0
"hsa-miR-548k",1301.250898146,1423.41909112768,599.541040996203,1159.55209458307
"hsa-miR-548l",5.65761260063478,0,0,0
"hsa-miR-548m",33.9456756038087,134.647751863429,75.8040396661866,34.1044733700904
"hsa-miR-548n",0,0,0,0
"hsa-miR-548o-3p",56.5761260063478,538.591007453715,289.433605998167,454.726311601205
"hsa-miR-548o-5p",220.646891424757,230.824717480164,372.128921997643,250.099471380663
"hsa-miR-548p",0,0,0,0
"hsa-miR-548q",401.69049464507,250.06011060351,275.651053331588,306.940260330813
"hsa-miR-548s",0,0,0,0
"hsa-miR-548t-3p",514.842746657765,461.649434960327,675.345080662389,773.034729722048
"hsa-miR-548t-5p",316.826305635548,327.001683096898,675.345080662389,500.198942761325
"hsa-miR-548u",0,0,0,0
"hsa-miR-548v",0,0,0,0
"hsa-miR-548w",1018.37026811426,1067.56431834576,1006.12634466029,1216.39288353322
"hsa-miR-548x-3p",333.799143437452,211.589324356817,110.260421332635,318.308418120843
"hsa-miR-548x-5p",96.1794142107913,125.030055301755,13.7825526665794,56.8407889501506
"hsa-miR-548y",0,0,0,0
"hsa-miR-548z",0,0,0,0
"hsa-miR-549a-3p",0,0,0,0
"hsa-miR-549a-5p",5.65761260063478,0,6.89127633328969,0
"hsa-miR-550a-3-5p",0,0,0,0
"hsa-miR-550a-3p",0,0,0,0
"hsa-miR-550a-5p",0,0,0,0
"hsa-miR-550b-2-5p",0,0,0,0
"hsa-miR-550b-3p",0,0,0,0
"hsa-miR-551a",0,0,0,11.3681577900301
"hsa-miR-551b-3p",0,9.61769656167348,0,0
"hsa-miR-551b-5p",0,0,27.5651053331588,0
"hsa-miR-552-3p",0,0,0,0
"hsa-miR-552-5p",0,0,6.89127633328969,0
"hsa-miR-553",0,0,0,11.3681577900301
"hsa-miR-554",0,0,0,0
"hsa-miR-555",2172.52323864376,2414.04183698004,2963.24882331457,3933.38259535042
"hsa-miR-556-3p",0,0,0,0
"hsa-miR-556-5p",0,0,6.89127633328969,0
"hsa-miR-557",0,0,0,0
"hsa-miR-5571-3p",101.837026811426,125.030055301755,144.716802999083,125.049735690331
"hsa-miR-5571-5p",1007.05504291299,836.739600865593,985.452515660425,989.029727732621
"hsa-miR-5572",0,0,0,0
"hsa-miR-5579-3p",0,0,0,0
"hsa-miR-5579-5p",0,28.8530896850204,6.89127633328969,0
"hsa-miR-558",0,0,0,0
"hsa-miR-5580-3p",16.9728378019044,0,20.6738289998691,0
"hsa-miR-5580-5p",0,0,0,0
"hsa-miR-5581-3p",0,19.235393123347,0,22.7363155800602
"hsa-miR-5581-5p",5.65761260063478,0,0,0
"hsa-miR-5582-3p",84.8641890095218,38.4707862466939,48.2389343330278,193.258682430512
"hsa-miR-5582-5p",0,0,0,0
"hsa-miR-5583-3p",0,19.235393123347,0,0
"hsa-miR-5583-5p",0,0,0,0
"hsa-miR-5584-3p",0,0,0,0
"hsa-miR-5584-5p",0,9.61769656167348,0,0
"hsa-miR-5585-3p",0,0,0,0
"hsa-miR-5585-5p",0,0,0,0
"hsa-miR-5586-3p",0,0,0,0
"hsa-miR-5586-5p",0,0,0,0
"hsa-miR-5587-3p",0,0,0,0
"hsa-miR-5587-5p",0,0,0,0
"hsa-miR-5588-3p",130.1250898146,173.118538110123,323.889987664615,363.781049280964
"hsa-miR-5588-5p",554.446034862209,423.178648713633,599.541040996203,682.089467401807
"hsa-miR-5589-3p",0,0,0,0
"hsa-miR-5589-5p",0,0,0,0
"hsa-miR-559",124.467477213965,125.030055301755,296.324882331457,329.676575910874
"hsa-miR-5590-3p",0,0,0,0
"hsa-miR-5590-5p",0,0,0,0
"hsa-miR-5591-3p",0,0,0,0
"hsa-miR-5591-5p",0,0,0,0
"hsa-miR-561-3p",0,0,6.89127633328969,0
"hsa-miR-561-5p",0,0,0,0
"hsa-miR-562",0,0,0,0
"hsa-miR-563",28.2880630031739,317.383986535225,62.0214869996072,409.253680441084
"hsa-miR-564",5.65761260063478,57.7061793700409,6.89127633328969,11.3681577900301
"hsa-miR-567",39.6032882044435,221.20702091849,199.847013665401,272.835786960723
"hsa-miR-568",0,0,0,0
"hsa-miR-5680",0,0,0,0
"hsa-miR-5681a",0,0,0,0
"hsa-miR-5681b",96.1794142107913,134.647751863429,296.324882331457,90.945262320241
"hsa-miR-5682",0,0,0,0
"hsa-miR-5683",0,0,0,0
"hsa-miR-5684",0,0,0,0
"hsa-miR-5685",0,0,0,0
"hsa-miR-5687",0,0,0,0
"hsa-miR-5688",0,0,0,0
"hsa-miR-5689",0,0,0,0
"hsa-miR-569",0,0,0,0
"hsa-miR-5690",0,0,0,22.7363155800602
"hsa-miR-5691",0,0,0,0
"hsa-miR-5692a",16.9728378019044,9.61769656167348,20.6738289998691,11.3681577900301
"hsa-miR-5692b",0,38.4707862466939,0,34.1044733700904
"hsa-miR-5692c",2642.10508449644,2452.51262322674,3521.44220631103,5183.87995225374
"hsa-miR-5693",0,0,0,0
"hsa-miR-5694",0,0,0,0
"hsa-miR-5695",152.755540217139,413.56095215196,137.825526665794,773.034729722048
"hsa-miR-5696",0,0,6.89127633328969,0
"hsa-miR-5697",599.706935667287,480.884828083674,571.975935663044,466.094469391235
"hsa-miR-5698",294.195855233009,355.854772781919,620.214869996072,386.517364861024
"hsa-miR-5699-3p",0,0,0,0
"hsa-miR-5699-5p",0,0,0,0
"hsa-miR-570-3p",0,0,0,0
"hsa-miR-570-5p",5.65761260063478,9.61769656167348,0,0
"hsa-miR-5700",0,0,0,0
"hsa-miR-5701",0,0,0,11.3681577900301
"hsa-miR-5702",0,0,0,11.3681577900301
"hsa-miR-5703",0,0,0,0
"hsa-miR-5704",0,9.61769656167348,6.89127633328969,0
"hsa-miR-5705",0,9.61769656167348,0,0
"hsa-miR-5706",0,0,0,0
"hsa-miR-5707",0,0,0,0
"hsa-miR-5708",0,0,0,0
"hsa-miR-571",1917.93067161519,2548.68958884347,2811.64074398219,4331.26811800148
"hsa-miR-572",0,0,0,0
"hsa-miR-573",0,0,0,0
"hsa-miR-5739",0,105.794662178408,34.4563816664484,113.681577900301
"hsa-miR-574-3p",277.223017431104,211.589324356817,406.585303664092,420.621838231115
"hsa-miR-574-5p",831.669052293313,932.916566482328,1323.12505599162,1023.13420110271
"hsa-miR-575",0,0,0,0
"hsa-miR-576-3p",0,0,6.89127633328969,0
"hsa-miR-576-5p",0,0,0,0
"hsa-miR-577",0,0,6.89127633328969,0
"hsa-miR-578",0,0,0,0
"hsa-miR-5787",0,0,0,0
"hsa-miR-579-3p",0,0,0,0
"hsa-miR-579-5p",0,0,0,11.3681577900301
"hsa-miR-580-3p",452.609008050783,182.736234671796,1612.55866198979,1239.12919911328
"hsa-miR-580-5p",0,0,0,0
"hsa-miR-581",0,0,0,0
"hsa-miR-582-3p",0,0,0,0
"hsa-miR-582-5p",0,0,0,0
"hsa-miR-583",0,0,6.89127633328969,0
"hsa-miR-584-3p",0,0,0,0
"hsa-miR-584-5p",0,0,6.89127633328969,0
"hsa-miR-585-3p",0,0,0,0
"hsa-miR-585-5p",0,19.235393123347,0,22.7363155800602
"hsa-miR-586",0,0,0,22.7363155800602
"hsa-miR-587",0,19.235393123347,0,11.3681577900301
"hsa-miR-588",2585.5289584901,3298.869920654,282.542329664877,545.671573921446
"hsa-miR-589-3p",0,0,0,0
"hsa-miR-589-5p",0,0,0,0
"hsa-miR-590-3p",1804.7784196025,1721.56768453955,1715.92780698913,2444.15392485648
"hsa-miR-590-5p",96.1794142107913,48.0884828083674,55.1302106663175,79.5771045302109
"hsa-miR-591",0,0,0,0
"hsa-miR-592",28.2880630031739,19.235393123347,0,318.308418120843
"hsa-miR-593-3p",0,0,0,0
"hsa-miR-593-5p",0,0,0,0
"hsa-miR-595",0,9.61769656167348,6.89127633328969,0
"hsa-miR-596",0,9.61769656167348,13.7825526665794,11.3681577900301
"hsa-miR-597-3p",0,0,0,0
"hsa-miR-597-5p",0,0,6.89127633328969,0
"hsa-miR-598-3p",0,0,0,0
"hsa-miR-598-5p",0,0,0,0
"hsa-miR-599",39.6032882044435,38.4707862466939,62.0214869996072,45.4726311601205
"hsa-miR-600",0,0,6.89127633328969,0
"hsa-miR-601",0,0,0,0
"hsa-miR-602",11.3152252012696,38.4707862466939,6.89127633328969,11.3681577900301
"hsa-miR-603",0,28.8530896850204,0,0
"hsa-miR-604",0,0,0,0
"hsa-miR-605-3p",0,0,0,0
"hsa-miR-605-5p",0,0,0,0
"hsa-miR-606",0,0,13.7825526665794,0
"hsa-miR-6068",2958.93139013199,2673.71964414523,1964.01375498756,3330.87023247883
"hsa-miR-6069",0,0,0,0
"hsa-miR-607",214.989278824122,153.883144986776,275.651053331588,250.099471380663
"hsa-miR-6070",0,9.61769656167348,0,11.3681577900301
"hsa-miR-6071",0,0,0,0
"hsa-miR-6072",16.9728378019044,19.235393123347,27.5651053331588,22.7363155800602
"hsa-miR-6073",5.65761260063478,86.5592690550613,68.9127633328969,227.363155800602
"hsa-miR-6074",0,0,0,0
"hsa-miR-6075",0,0,0,0
"hsa-miR-6076",3818.88850542848,5087.76148112527,2577.33734865034,3262.66128573865
"hsa-miR-6077",0,0,0,0
"hsa-miR-6078",0,0,0,0
"hsa-miR-6079",0,0,0,0
"hsa-miR-608",0,0,0,11.3681577900301
"hsa-miR-6080",0,0,0,0
"hsa-miR-6081",0,19.235393123347,0,0
"hsa-miR-6082",5.65761260063478,0,13.7825526665794,11.3681577900301
"hsa-miR-6083",0,0,0,0
"hsa-miR-6084",0,0,0,0
"hsa-miR-6085",11.3152252012696,0,6.89127633328969,22.7363155800602
"hsa-miR-6086",0,0,0,0
"hsa-miR-6088",214.989278824122,307.766289973551,413.476579997381,511.567100551356
"hsa-miR-6089",0,0,6.89127633328969,0
"hsa-miR-609",599.706935667287,596.297186823756,592.649764662913,852.611834252259
"hsa-miR-6090",0,0,0,22.7363155800602
"hsa-miR-610",11.3152252012696,0,0,0
"hsa-miR-611",0,0,0,0
"hsa-miR-612",1397.43031235679,1240.68285645588,1653.90631998953,1511.96498607401
"hsa-miR-6124",0,0,6.89127633328969,0
"hsa-miR-6125",0,0,0,0
"hsa-miR-6126",0,0,0,0
"hsa-miR-6127",0,0,0,0
"hsa-miR-6128",0,0,0,0
"hsa-miR-6129",316.826305635548,365.472469343592,523.737001330016,511.567100551356
"hsa-miR-613",0,0,0,0
"hsa-miR-6130",8265.77200952742,19302.7169992787,461.715514330409,2182.68629568578
"hsa-miR-6131",0,0,0,0
"hsa-miR-6132",0,9.61769656167348,0,0
"hsa-miR-6133",0,0,0,0
"hsa-miR-6134",11.3152252012696,125.030055301755,27.5651053331588,11.3681577900301
"hsa-miR-614",1652.02287938536,1365.71291175763,1516.08079332373,1909.85050872506
"hsa-miR-615-3p",1007.05504291299,932.916566482328,1833.07950465506,1102.71130563292
"hsa-miR-615-5p",7258.71696661443,10098.5813897572,2418.83799298468,4865.57153413289
"hsa-miR-616-3p",130.1250898146,115.412358740082,130.934250332504,329.676575910874
"hsa-miR-616-5p",5.65761260063478,0,0,0
"hsa-miR-6165",0,0,0,0
"hsa-miR-617",0,0,0,11.3681577900301
"hsa-miR-618",0,0,0,0
"hsa-miR-619-3p",0,0,0,0
"hsa-miR-619-5p",0,0,0,0
"hsa-miR-620",0,0,0,0
"hsa-miR-621",0,0,0,0
"hsa-miR-622",1414.4031501587,1500.36066362106,2150.07821598638,1602.91024839425
"hsa-miR-623",0,0,0,0
"hsa-miR-624-3p",11.3152252012696,0,0,0
"hsa-miR-624-5p",0,0,0,11.3681577900301
"hsa-miR-625-3p",0,0,0,0
"hsa-miR-625-5p",0,0,0,11.3681577900301
"hsa-miR-626",3858.49179363292,4991.58451550854,4817.00215696949,6525.32257147729
"hsa-miR-627-3p",5.65761260063478,0,0,0
"hsa-miR-627-5p",0,0,6.89127633328969,0
"hsa-miR-628-3p",5.65761260063478,0,0,0
"hsa-miR-628-5p",0,0,0,0
"hsa-miR-629-3p",0,0,0,22.7363155800602
"hsa-miR-629-5p",0,0,0,0
"hsa-miR-630",441.293782849513,577.061793700409,930.322304994108,1398.28340817371
"hsa-miR-631",0,0,6.89127633328969,0
"hsa-miR-632",0,0,0,11.3681577900301
"hsa-miR-633",0,0,0,11.3681577900301
"hsa-miR-634",0,0,13.7825526665794,0
"hsa-miR-635",0,0,0,0
"hsa-miR-636",0,0,0,11.3681577900301
"hsa-miR-637",5.65761260063478,0,0,0
"hsa-miR-638",305.511080434278,134.647751863429,434.15040899725,534.303416131416
"hsa-miR-639",0,0,0,0
"hsa-miR-640",0,0,0,0
"hsa-miR-641",0,28.8530896850204,6.89127633328969,0
"hsa-miR-642a-3p",0,0,0,0
"hsa-miR-642a-5p",0,0,0,0
"hsa-miR-642b-3p",0,0,0,0
"hsa-miR-642b-5p",0,0,0,0
"hsa-miR-643",0,0,0,0
"hsa-miR-644a",0,0,0,22.7363155800602
"hsa-miR-645",0,0,0,0
"hsa-miR-646",0,0,0,0
"hsa-miR-647",0,0,0,0
"hsa-miR-648",0,0,0,0
"hsa-miR-649",45.2609008050783,38.4707862466939,55.1302106663175,11.3681577900301
"hsa-miR-6499-3p",0,0,0,0
"hsa-miR-6499-5p",0,0,0,0
"hsa-miR-650",0,0,0,0
"hsa-miR-6500-3p",0,0,0,0
"hsa-miR-6500-5p",0,0,0,0
"hsa-miR-6501-3p",0,9.61769656167348,20.6738289998691,22.7363155800602
"hsa-miR-6501-5p",0,0,0,0
"hsa-miR-6502-3p",0,0,0,0
"hsa-miR-6502-5p",0,0,0,0
"hsa-miR-6503-3p",0,0,13.7825526665794,11.3681577900301
"hsa-miR-6503-5p",0,0,0,11.3681577900301
"hsa-miR-6504-3p",0,9.61769656167348,27.5651053331588,22.7363155800602
"hsa-miR-6504-5p",0,0,0,0
"hsa-miR-6505-3p",5.65761260063478,0,6.89127633328969,0
"hsa-miR-6505-5p",0,0,0,0
"hsa-miR-6506-3p",11.3152252012696,38.4707862466939,82.6953159994763,181.890524640482
"hsa-miR-6506-5p",22.6304504025391,0,6.89127633328969,22.7363155800602
"hsa-miR-6507-3p",0,0,0,0
"hsa-miR-6507-5p",0,0,0,0
"hsa-miR-6508-3p",11.3152252012696,0,0,34.1044733700904
"hsa-miR-6508-5p",0,0,0,0
"hsa-miR-6509-3p",11.3152252012696,67.3238759317144,34.4563816664484,56.8407889501506
"hsa-miR-6509-5p",0,0,0,0
"hsa-miR-651-3p",5.65761260063478,9.61769656167348,0,0
"hsa-miR-651-5p",0,0,6.89127633328969,0
"hsa-miR-6510-3p",1725.57184319361,1615.77302236114,1771.05801765545,1943.95498209515
"hsa-miR-6510-5p",73.5489638082522,57.7061793700409,186.064460998822,181.890524640482
"hsa-miR-6511a-3p",1821.7512574044,1317.62442894927,2253.44736098573,2591.93997612687
