"","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"hsa-miR-4300",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4301",0,0,0,0,0,0,0,0,0
"hsa-miR-4302",0,0,0,0,0,0,0,0,0
"hsa-miR-4303",0,0,0,0,0,0,0,0,0
"hsa-miR-4304",0,0,0,0,0,0,0,0,0
"hsa-miR-4305",0,0,0,0,0,0,48.9548147060263,0,0
"hsa-miR-4306",0,0,0,0,0,0,0,0,0
"hsa-miR-4307",0,0,0,0,0,0,0,0,0
"hsa-miR-4308",0,0,0,0,0,0,0,0,0
"hsa-miR-4309",0,0,0,0,0,0,0,0,0
"hsa-miR-431-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-431-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4310",0,0,0,0,0,0,0,0,49.0677134445535
"hsa-miR-4311",1029.46222854061,1416.88671346686,941.3425898688,2162.4780829924,1318.71182676291,2604.40325853245,2202.96666177119,1347.25496800269,1079.48969578018
"hsa-miR-4312",0,0,0,0,0,0,0,0,0
"hsa-miR-4313",0,0,0,0,0,0,0,0,0
"hsa-miR-4314",0,0,0,0,0,60.5675176402895,0,0,0
"hsa-miR-4315",130.725362354364,193.211824563663,88.2508678002,642.898889538282,347.029428095503,333.121347021592,146.864444118079,168.406871000337,147.20314033366
"hsa-miR-4316",0,0,0,0,0,0,0,0,0
"hsa-miR-4317",0,0,0,0,0,0,0,0,0
"hsa-miR-4318",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4319",0,0,0,0,0,0,0,0,0
"hsa-miR-432-3p",800.692844420478,1030.46306433954,1059.0104136024,1052.01636469901,694.058856191005,666.242694043185,1664.4637000049,252.610306500505,196.270853778214
"hsa-miR-432-5p",588.264130594637,644.039415212211,470.6712949344,1344.24313267095,555.247084952804,545.107658762606,1272.82518235668,1684.06871000337,883.218842001963
"hsa-miR-4320",0,0,0,0,0,0,0,0,0
"hsa-miR-4321",0,0,0,0,0,0,48.9548147060263,84.2034355001684,0
"hsa-miR-4322",0,0,0,0,0,0,0,0,0
"hsa-miR-4323",0,0,0,0,0,0,0,0,0
"hsa-miR-4324",0,0,0,0,0,0,0,0,0
"hsa-miR-4325",0,0,0,0,0,0,0,0,0
"hsa-miR-4326",0,0,0,0,0,0,0,0,0
"hsa-miR-4327",0,0,0,0,0,0,0,0,0
"hsa-miR-4328",0,0,0,0,69.4058856191005,121.135035280579,146.864444118079,0,0
"hsa-miR-4329",0,0,0,0,0,0,0,0,0
"hsa-miR-433-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-433-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4330",408.516757357387,1094.86700586076,2265.1056068718,1694.91525423729,1665.74125485841,938.796523424488,1028.05110882655,842.034355001684,588.812561334642
"hsa-miR-4418",0,0,0,0,0,0,0,0,0
"hsa-miR-4420",0,0,0,0,0,0,0,0,0
"hsa-miR-4421",817.033514714774,1545.69459650931,2706.3599458728,2104.03272939801,1804.55302609661,1059.93155870507,2300.87629118324,2189.28932300438,932.286555446516
"hsa-miR-4422",702.648822654705,450.827590648548,176.5017356004,526.008182349503,485.841199333704,302.837588201448,342.683702942184,84.2034355001684,392.541707556428
"hsa-miR-4423-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4423-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4424",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-4425",490.220108828864,1030.46306433954,1529.6817085368,818.234950321449,902.276513048306,333.121347021592,1468.64444118079,505.22061300101,1128.55740922473
"hsa-miR-4426",0,0,0,0,0,0,0,0,0
"hsa-miR-4427",0,0,0,0,0,0,0,0,0
"hsa-miR-4428",0,0,0,0,0,0,0,0,0
"hsa-miR-4429",0,0,0,58.4453535943892,0,0,0,0,0
"hsa-miR-4430",0,0,0,0,0,0,0,0,0
"hsa-miR-4431",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4432",0,0,0,0,0,0,0,0,0
"hsa-miR-4433a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4433a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4433b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4433b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4434",0,0,0,0,0,0,0,0,0
"hsa-miR-4435",114.384692060068,386.423649127327,441.254339001,116.890707188778,138.811771238201,90.8512764604343,832.231850002448,421.017177500842,196.270853778214
"hsa-miR-4436a",702.648822654705,1288.07883042442,529.5052068012,1168.90707188778,1388.11771238201,635.95893522304,1664.4637000049,757.830919501516,785.083415112856
"hsa-miR-4436b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4436b-5p",0,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-4437",0,0,0,0,0,0,0,0,0
"hsa-miR-4438",0,0,0,0,0,0,0,0,0
"hsa-miR-4439",0,0,0,58.4453535943892,0,0,0,0,0
"hsa-miR-4440",0,0,0,0,0,0,0,0,0
"hsa-miR-4441",0,0,0,0,0,0,0,0,0
"hsa-miR-4442",0,0,0,0,0,0,0,0,0
"hsa-miR-4443",32.6813405885909,257.615766084884,29.4169559334,175.336060783168,0,151.418794100724,97.9096294120527,0,98.135426889107
"hsa-miR-4444",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4445-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4445-5p",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-4446-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4446-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4447",0,0,0,0,0,0,0,0,0
"hsa-miR-4448",0,0,0,0,0,0,0,0,0
"hsa-miR-4449",0,0,0,0,0,0,0,0,0
"hsa-miR-4450",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4451",0,0,0,0,0,0,0,0,0
"hsa-miR-4452",0,0,0,0,0,0,0,0,0
"hsa-miR-4453",0,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-4454",37076.9808977564,88491.0156501578,29887.6272283344,26241.9637638808,25055.5247084953,54662.1846703613,39604.4450971753,29976.42303806,28213.9352306183
"hsa-miR-4455",0,0,0,0,0,0,0,0,0
"hsa-miR-4457",0,0,0,0,0,0,0,0,0
"hsa-miR-4458",0,0,0,0,0,0,0,0,0
"hsa-miR-4460",0,0,0,0,0,0,0,0,0
"hsa-miR-4462",800.692844420478,1030.46306433954,1235.5121492028,1928.69666861485,1249.30594114381,787.377729323764,1664.4637000049,842.034355001684,686.947988223749
"hsa-miR-4463",0,0,0,58.4453535943892,0,0,0,0,0
"hsa-miR-4464",0,0,0,0,0,0,0,0,0
"hsa-miR-4465",0,0,0,0,0,0,0,0,0
"hsa-miR-4466",0,0,0,0,0,0,0,0,0
"hsa-miR-4467",0,0,0,0,0,0,0,0,0
"hsa-miR-4468",3284.47472915339,5667.54685386746,5648.0555392128,4558.73758036236,5205.44142143254,4845.40141122316,6413.08072648945,7662.51263051533,7311.08930323847
"hsa-miR-4469",2598.16657679298,4572.6798480067,3853.6212272754,4032.72939801286,3956.13548028873,3300.92971139578,6070.39702354727,6315.25766251263,5789.99018645731
"hsa-miR-4470",0,0,0,0,0,0,0,0,0
"hsa-miR-4471",2843.27663120741,772.847298254653,1382.5969288698,175.336060783168,1041.08828428651,1150.7828351655,489.548147060263,336.813742000674,1177.62512266928
"hsa-miR-4472",0,0,0,0,0,0,0,0,0
"hsa-miR-4473",669.967482066114,1416.88671346686,1441.4308407366,642.898889538282,69.4058856191005,363.405105841737,783.277035296421,421.017177500842,932.286555446516
"hsa-miR-4474-3p",98.0440217657728,450.827590648548,29.4169559334,116.890707188778,0,30.2837588201448,48.9548147060263,0,343.473994111874
"hsa-miR-4474-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4475",0,0,0,0,0,0,0,0,0
"hsa-miR-4476",0,0,0,0,0,0,0,0,0
"hsa-miR-4477a",0,0,0,0,0,0,0,0,0
"hsa-miR-4477b",0,0,0,0,0,0,0,0,0
"hsa-miR-4478",0,0,0,0,0,0,0,0,0
"hsa-miR-4479",0,0,0,0,0,0,0,0,0
"hsa-miR-448",392.176087063091,515.231532169769,382.4204271342,467.562828755114,416.435313714603,30.2837588201448,391.638517648211,252.610306500505,49.0677134445535
"hsa-miR-4480",0,0,0,0,0,0,0,0,0
"hsa-miR-4481",0,0,0,0,0,0,0,0,0
"hsa-miR-4482-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4482-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4483",0,0,0,0,0,0,0,0,0
"hsa-miR-4484",0,0,0,0,0,0,0,0,0
"hsa-miR-4485-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4485-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4486",0,0,0,0,0,0,0,0,0
"hsa-miR-4487",0,0,0,0,0,0,0,0,0
"hsa-miR-4488",0,0,0,0,0,0,0,0,0
"hsa-miR-4489",0,0,0,0,0,0,0,0,0
"hsa-miR-4490",0,0,0,0,0,0,0,0,49.0677134445535
"hsa-miR-4491",0,0,0,0,0,0,0,0,0
"hsa-miR-4492",0,0,58.8339118668,116.890707188778,0,0,0,0,0
"hsa-miR-4493",0,0,0,0,0,0,0,0,0
"hsa-miR-4494",0,0,0,0,0,0,0,0,0
"hsa-miR-4495",0,0,0,0,0,0,0,0,0
"hsa-miR-4496",0,0,0,0,0,0,0,0,0
"hsa-miR-4497",2500.12255502721,3542.21678366716,2441.6073424722,5552.30859146698,3609.10605219323,3028.37588201448,3328.92740000979,3283.93398450657,3974.48478900883
"hsa-miR-4498",1209.20960177786,1545.69459650931,1500.2647526034,1811.80596142607,1596.33536923931,1090.21531752521,2251.92147647721,926.237790501852,1177.62512266928
"hsa-miR-4499",490.220108828864,901.655181297095,647.1730305348,1694.91525423729,1249.30594114381,545.107658762606,2154.01184706516,589.424048501179,981.35426889107
"hsa-miR-449a",0,0,0,0,0,0,0,0,0
"hsa-miR-449b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-449b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-449c-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-449c-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4500",0,0,0,0,0,0,0,0,0
"hsa-miR-4501",0,0,0,0,0,0,0,0,0
"hsa-miR-4502",0,0,0,0,0,0,0,0,0
"hsa-miR-4503",0,0,0,0,0,0,0,0,0
"hsa-miR-4504",2598.16657679298,3542.21678366716,3618.2855798082,5318.52717708942,4441.97667962243,8237.18239907937,4895.48147060263,4883.79925900977,3827.28164867517
"hsa-miR-4505",0,0,0,0,0,0,0,0,0
"hsa-miR-4506",0,0,0,0,0,0,0,0,0
"hsa-miR-4507",0,0,0,0,0,0,0,0,0
"hsa-miR-4508",0,0,0,0,0,0,0,0,0
"hsa-miR-4509",32.6813405885909,0,176.5017356004,175.336060783168,0,30.2837588201448,195.819258824105,0,49.0677134445535
"hsa-miR-450a-1-3p",0,64.4039415212211,0,0,0,30.2837588201448,0,84.2034355001684,0
"hsa-miR-450a-2-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-450a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-450b-3p",0,0,0,0,0,0,0,84.2034355001684,49.0677134445535
"hsa-miR-450b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4510",0,0,0,0,0,0,0,0,0
"hsa-miR-4511",1241.89094236646,1610.09853803053,1029.593457669,2162.4780829924,1526.92948362021,969.080282244632,2643.55999412542,1094.64466150219,1128.55740922473
"hsa-miR-4512",0,64.4039415212211,0,0,0,30.2837588201448,0,0,98.135426889107
"hsa-miR-4513",1977.22110560975,2898.17736845495,2294.5225628052,3857.39333722969,3053.85896724042,1241.63411162594,4210.11406471827,2105.08588750421,2944.06280667321
"hsa-miR-4514",0,0,0,0,0,0,0,0,0
"hsa-miR-4515",0,0,0,0,0,0,0,0,49.0677134445535
"hsa-miR-4516",0,0,0,0,0,0,0,0,0
"hsa-miR-4517",4510.02500122555,5409.93108778257,6736.4829087486,6312.09818819404,7287.61799000555,6995.54828745344,6755.76442943164,9514.98821151903,9224.73012757605
"hsa-miR-4518",1911.85842443257,4637.08378952792,4059.5399188092,3857.39333722969,4927.81787895614,3967.17240543896,4552.79776766045,4378.57864600876,4121.68792934249
"hsa-miR-4519",16.3406702942955,0,0,0,0,60.5675176402895,0,0,0
"hsa-miR-451a",0,0,0,0,0,0,0,0,0
"hsa-miR-451b",0,0,0,0,0,0,0,0,0
"hsa-miR-452-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-452-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4520-2-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4520-3p",49.0220108828864,0,0,0,0,30.2837588201448,0,252.610306500505,0
"hsa-miR-4520-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4521",0,0,0,0,0,0,0,0,0
"hsa-miR-4522",0,0,0,0,69.4058856191005,0,0,0,0
"hsa-miR-4523",0,0,0,0,0,0,0,0,0
"hsa-miR-4524a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4524a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4524b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4524b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4525",0,0,0,0,0,0,0,0,0
"hsa-miR-4526",0,0,0,0,0,0,0,0,0
"hsa-miR-4527",0,0,0,0,0,0,0,0,0
"hsa-miR-4528",0,0,0,0,0,0,0,0,0
"hsa-miR-4529-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4529-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4530",2843.27663120741,3477.81284214594,2088.6038712714,3214.49444769141,3262.07662409772,4027.73992307925,3377.88221471582,5473.22330751095,5201.17762512267
"hsa-miR-4531",0,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-4533",0,0,0,0,0,0,0,0,0
"hsa-miR-4534",0,0,0,0,0,0,0,0,0
"hsa-miR-4535",0,0,0,0,0,0,0,0,0
"hsa-miR-4536-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4536-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4537",0,0,0,0,0,0,0,0,0
"hsa-miR-4538",0,0,0,0,0,0,0,0,0
"hsa-miR-4539",0,0,0,0,0,0,0,0,0
"hsa-miR-454-3p",81.7033514714774,193.211824563663,29.4169559334,0,0,90.8512764604343,48.9548147060263,0,98.135426889107
"hsa-miR-454-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4540",0,0,0,0,0,0,0,0,0
"hsa-miR-455-3p",32.6813405885909,64.4039415212211,29.4169559334,0,0,30.2837588201448,0,0,49.0677134445535
"hsa-miR-455-5p",65.3626811771819,64.4039415212211,0,116.890707188778,0,60.5675176402895,48.9548147060263,0,49.0677134445535
"hsa-miR-4632-3p",653.626811771819,708.443356733432,941.3425898688,292.226767971946,624.652970571904,666.242694043185,881.186664708474,1010.44122600202,1030.42198233562
"hsa-miR-4632-5p",81.7033514714774,193.211824563663,323.5865152674,233.781414377557,277.623542476402,121.135035280579,391.638517648211,0,98.135426889107
"hsa-miR-4633-3p",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4633-5p",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-4634",0,0,0,0,0,0,0,0,0
"hsa-miR-4635",0,0,0,0,0,0,0,0,0
"hsa-miR-4636",0,0,0,0,0,0,0,0,0
"hsa-miR-4637",0,0,0,0,0,0,0,0,0
"hsa-miR-4638-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4638-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4639-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4639-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4640-3p",0,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-4640-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4641",0,0,0,0,0,0,0,0,0
"hsa-miR-4642",1111.16558001209,1803.31036259419,3618.2855798082,2688.48626534191,2429.20599666852,1332.48538808637,2202.96666177119,2357.69619400472,1619.23454367026
"hsa-miR-4643",0,0,0,0,0,0,0,0,0
"hsa-miR-4644",0,0,0,0,0,0,0,0,0
"hsa-miR-4645-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4645-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4646-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4646-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4647",0,0,0,0,0,0,0,0,0
"hsa-miR-4648",0,0,0,0,0,0,0,0,0
"hsa-miR-4649-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4649-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4650-3p",2205.99048972989,3606.62072518838,3088.780373007,3740.50263004091,3470.29428095502,1574.75545864753,4356.97850883634,2020.88245200404,2747.791952895
"hsa-miR-4650-5p",1781.13306207821,2640.56160237006,2941.69559334,2045.58737580362,3470.29428095502,3906.60488779867,3377.88221471582,4294.37521050859,4955.8390578999
"hsa-miR-4651",0,0,0,0,0,0,0,0,0
"hsa-miR-4652-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4652-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4653-3p",32.6813405885909,128.807883042442,0,0,277.623542476402,60.5675176402895,0,0,0
"hsa-miR-4653-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4654",0,0,0,0,0,0,0,0,0
"hsa-miR-4655-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4655-5p",49.0220108828864,0,0,0,0,60.5675176402895,0,168.406871000337,49.0677134445535
"hsa-miR-4656",0,0,0,0,0,0,0,0,0
"hsa-miR-4657",0,64.4039415212211,0,0,69.4058856191005,0,0,0,0
"hsa-miR-4658",849.714855303365,708.443356733432,1029.593457669,1461.13383985973,832.870627429206,2634.68701735259,1468.64444118079,2105.08588750421,1472.0314033366
"hsa-miR-4659a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4659a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4659b-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4659b-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-466",0,0,0,0,0,0,0,0,0
"hsa-miR-4660",0,0,0,58.4453535943892,0,30.2837588201448,0,0,0
"hsa-miR-4661-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4661-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4662a-3p",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-4662a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4662b",0,0,0,0,0,0,0,0,0
"hsa-miR-4663",0,0,0,0,0,0,0,0,0
"hsa-miR-4664-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4664-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4665-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4665-5p",49.0220108828864,0,0,58.4453535943892,0,60.5675176402895,146.864444118079,0,49.0677134445535
"hsa-miR-4666a-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4666a-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4666b",0,0,0,0,0,0,0,0,0
"hsa-miR-4667-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4667-5p",49.0220108828864,0,0,0,0,0,0,168.406871000337,0
"hsa-miR-4668-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4668-5p",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4669",0,64.4039415212211,0,0,0,30.2837588201448,0,0,49.0677134445535
"hsa-miR-4670-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4670-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4671-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4671-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4672",1960.88043531546,2704.96554389129,2471.0242984056,3448.27586206897,3053.85896724042,1393.05290572666,3965.33999118813,1768.27214550354,2306.18253189401
"hsa-miR-4673",0,0,0,0,0,0,0,0,0
"hsa-miR-4674",0,0,0,0,0,0,48.9548147060263,0,0
"hsa-miR-4675",0,0,29.4169559334,116.890707188778,0,0,0,0,0
"hsa-miR-4676-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4676-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4677-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4677-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4678",49.0220108828864,193.211824563663,0,116.890707188778,69.4058856191005,151.418794100724,146.864444118079,336.813742000674,0
"hsa-miR-4679",0,0,0,0,0,0,0,0,0
"hsa-miR-4680-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4680-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4681",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4682",0,0,0,0,0,0,0,0,0
"hsa-miR-4683",0,0,0,0,0,0,0,0,0
"hsa-miR-4684-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4684-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4685-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4685-5p",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4686",0,0,0,0,0,0,0,0,0
"hsa-miR-4687-3p",0,0,0,0,69.4058856191005,0,0,0,0
"hsa-miR-4687-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4688",0,0,0,0,0,0,48.9548147060263,0,0
"hsa-miR-4689",16.3406702942955,0,0,0,0,0,0,0,0
"hsa-miR-4690-3p",32.6813405885909,0,0,0,138.811771238201,30.2837588201448,195.819258824105,757.830919501516,0
"hsa-miR-4690-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4691-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4691-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4692",0,0,0,0,0,0,0,0,0
"hsa-miR-4693-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4693-5p",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-4694-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4694-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4695-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4695-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4696",0,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-4697-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4697-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4698",0,0,0,0,0,0,0,0,0
"hsa-miR-4699-3p",0,0,0,0,0,90.8512764604343,0,84.2034355001684,0
"hsa-miR-4699-5p",21242.8713825841,8050.49269015264,11119.6093428252,2980.71303331385,8536.92393114936,9418.24899306502,3279.97258530376,3452.3408555069,7801.766437684
"hsa-miR-4700-3p",98.0440217657728,257.615766084884,323.5865152674,409.117475160725,347.029428095503,181.702552920869,0,926.237790501852,147.20314033366
"hsa-miR-4700-5p",0,64.4039415212211,0,0,0,0,48.9548147060263,168.406871000337,0
"hsa-miR-4701-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4701-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4703-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4703-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4704-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4704-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4705",817.033514714774,708.443356733432,1029.593457669,2513.15020455874,1041.08828428651,847.945246964053,1566.55407059284,1936.67901650387,1128.55740922473
"hsa-miR-4706",2467.44121443862,3477.81284214594,3147.6142848738,3506.72121566335,3470.29428095502,1907.87680566912,4454.8881382484,2441.89962950488,2453.38567222767
"hsa-miR-4707-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4707-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4708-3p",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-4708-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4709-3p",32.6813405885909,64.4039415212211,0,0,0,0,0,0,0
"hsa-miR-4709-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4710",0,0,0,58.4453535943892,0,0,0,0,0
"hsa-miR-4711-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4711-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4712-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4712-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4713-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4713-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4714-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4714-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4715-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4715-5p",0,0,0,0,0,30.2837588201448,0,0,0
"hsa-miR-4716-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4716-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4717-3p",212.428713825841,450.827590648548,58.8339118668,116.890707188778,138.811771238201,242.270070561158,342.683702942184,673.627484001347,245.338567222767
"hsa-miR-4717-5p",2402.07853326143,2318.54189476396,2382.7734306054,5786.09000584453,3192.67073847862,3028.37588201448,3573.70147353992,3199.7305490064,3336.60451422964
"hsa-miR-4718",980.440217657728,1867.71430411541,1735.6004000706,1402.68848626534,1665.74125485841,1332.48538808637,2154.01184706516,2610.30650050522,2993.13052011776
"hsa-miR-4719",0,0,0,0,0,0,0,0,0
"hsa-miR-4720-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4720-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4721",0,0,0,0,0,0,0,0,0
"hsa-miR-4722-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4722-5p",0,0,29.4169559334,0,0,0,0,0,0
"hsa-miR-4723-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4723-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4724-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4724-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4725-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4725-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4726-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4726-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4727-3p",0,0,0,0,0,60.5675176402895,0,0,0
"hsa-miR-4727-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4728-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4728-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4729",0,0,0,0,0,0,0,0,0
"hsa-miR-4730",490.220108828864,2060.92612867908,706.0069424016,1052.01636469901,763.464741810106,605.675176402895,1028.05110882655,757.830919501516,1373.8959764475
"hsa-miR-4731-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4731-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4732-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4732-5p",0,0,0,0,0,0,0,0,0
"hsa-miR-4733-3p",0,0,0,0,0,0,0,0,0
"hsa-miR-4733-5p",16.3406702942955,0,0,0,138.811771238201,30.2837588201448,146.864444118079,84.2034355001684,49.0677134445535
"hsa-miR-4734",0,64.4039415212211,0,0,69.4058856191005,0,0,0,0
"hsa-miR-4735-3p",0,0,0,0,0,0,0,0,0
