"","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105163.count","SRR2105164.count","SRR2105165.count","SRR2105166.count","SRR2105167.count","SRR2105168.count","SRR2105169.count","SRR2105170.count","SRR2105171.count","SRR2105172.count","SRR2105173.count","SRR2105174.count","SRR2105207.count","SRR2105208.count","SRR2105209.count","SRR2105210.count","SRR2105211.count","SRR2105212.count","SRR2105213.count","SRR2105214.count","SRR2105215.count","SRR2105216.count","SRR2105217.count","SRR2105218.count","SRR2105219.count","SRR2105220.count","SRR2105221.count","SRR2105222.count","SRR2105239.count","SRR2105240.count","SRR2105241.count","SRR2105242.count","SRR2105243.count","SRR2105244.count","SRR2105245.count","SRR2105246.count","SRR2105247.count","SRR2105248.count","SRR2105249.count","SRR2105250.count","SRR2105251.count","SRR2105252.count","SRR2105253.count","SRR2105254.count","SRR2105287.count","SRR2105288.count","SRR2105289.count","SRR2105290.count","SRR2105291.count","SRR2105292.count","SRR2105293.count","SRR2105294.count","SRR2105295.count","SRR2105296.count","SRR2105297.count","SRR2105298.count","SRR2105299.count","SRR2105300.count","SRR2105301.count","SRR2105302.count","SRR2105335.count","SRR2105336.count","SRR2105337.count","SRR2105338.count","SRR2105339.count","SRR2105340.count","SRR2105341.count","SRR2105342.count","SRR2105343.count","SRR2105344.count","SRR2105345.count","SRR2105346.count","SRR2105347.count","SRR2105348.count","SRR2105349.count","SRR2105350.count","SRR2105385.count","SRR2105386.count","SRR2105387.count","SRR2105388.count","SRR2105389.count","SRR2105390.count","SRR2105391.count","SRR2105392.count","SRR2105393.count","SRR2105394.count","SRR2105395.count","SRR2105396.count","SRR2105397.count","SRR2105398.count","SRR2105399.count","SRR2105400.count","SRR2105449.count","SRR2105450.count","SRR2105499.count","SRR2105500.count"
"hsa-miR-377-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9735956774391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378d",0,0,0,0,0,0,0,0,122.609122118686,0,71.1490572749911,0,0,0,0,0,75.4034082340522,0,75.3068755177348,0,0,34.7294575258734,0,0,0,0,0,0,0,0,57.9038795599305,31.8755578222619,0,0,0,0,0,102.792530409457,0,0,0,0,0,23.1755081230156,0,0,0,0,49.7883993029624,39.2018503273354,0,0,0,19.7984517610723,46.4101731099457,21.8784868838471,0,40.1090967431413,0,0,0,20.0553527736553,0,0,0,16.648353477841,0,16.3883380586375,0,0,0,0,0,0,0,0,54.1418516513265,0,0,0,0,41.8480080348175,39.4026557389968,39.6070975918885,35.7372596669287,0,34.3006105508678,20.3956761166633,0,21.5016771308162,0,27.2955562834371,29.8757170172084,0,0,0,0,0,0,0
"hsa-miR-378e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378h",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0495641030269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378i",0,0,0,0,0,23.6127508854782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-378j",419.345820519989,352.25221258421,0,265.357569324665,96.1168781237985,259.74025974026,311.963812197785,275.095595719513,183.913683178028,141.892275384528,355.745286374956,151.263046437755,227.557173739902,479.089166948484,515.050932814467,162.932790224033,301.613632936209,282.372523667276,150.61375103547,142.826537170606,233.073068406946,208.376745155241,130.101045145063,169.082125603865,210.269565583078,206.880857314273,246.214452788379,219.804374107045,175.646599042726,88.25346394846,231.615518239722,159.377789111309,0,301.088938326949,227.557173739902,83.7450799765514,206.423912145983,137.056707212609,65.0258477744904,255.355369555965,307.692307692308,315.556958030925,203.894382709756,231.755081230156,186.567164179104,108.601216333623,218.674830527006,156.042755715066,398.307194423699,196.009251636677,91.844232182219,236.954792410677,325.535971724876,356.372131699301,0,240.663355722318,86.3756766094668,260.709128830419,105.652403592182,401.917721700686,98.0039854954101,0,90.9173561232839,109.718298269194,262.950302392848,266.373655645457,169.710135089268,213.048394762287,217.770034843206,251.48605395519,165.444217724591,190.005700171005,226.466369744093,257.605208308939,58.0315691736305,99.8926154384037,189.496480779643,343.797106815117,93.9231708462478,59.5681310498883,44.7187192558805,251.088048208905,157.610622955987,178.231939163498,71.4745193338575,108.297384618161,240.104273856075,224.352437283296,117.850408548083,129.010062784897,127.458894506522,191.068893984059,268.881453154876,233.535730966838,33.6360578540195,160.944206008584,410.116199589884,339.296730413325,282.286520818631,157.498031274609
"hsa-miR-379-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.648353477841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-379-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-380-3p",69.8909700866648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9362699941378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-380-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9362699941378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0495641030269,0,0,0,0,42.4862981688405,0,0,0,0,0,0,0,0,0
"hsa-miR-381-3p",0,0,0,0,0,0,0,27.5095595719513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3134328358209,0,0,0,0,0,0,0,0,0,0,0,28.7918922031556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-381-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-382-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5016771308162,0,0,0,0,0,0,0,0,0,0
"hsa-miR-382-5p",0,0,0,0,0,0,0,27.5095595719513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9362699941378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5051388178394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-383-3p",0,22.0157632865131,0,22.1131307770554,0,0,0,0,0,56.7569101538112,71.1490572749911,0,0,0,0,0,0,14.8617117719619,0,35.7066342926516,58.2682671017364,34.7294575258734,0,0,42.0539131166155,0,0,0,43.9116497606815,0,0,31.8755578222619,0,0,75.8523912466341,41.8725399882757,0,0,0,0,0,26.2964131692437,0,23.1755081230156,37.3134328358209,0,43.7349661054013,0,0,0,91.844232182219,16.9253423150483,0,0,46.4101731099457,21.8784868838471,0,0,0,28.7084086929062,0,0,90.9173561232839,0,43.825050398808,16.648353477841,0,32.7766761172749,0,22.8623685413809,0,0,0,0,0,0,0,0,0,0,0,13.9493360116058,0,19.8035487959442,71.4745193338575,0,34.3006105508678,0,0,0,0,0,29.8757170172084,0,0,0,45.5684666210982,0,0,22.4997187535156
"hsa-miR-383-5p",69.8909700866648,176.126106292105,63.7999234400919,66.3393923311662,48.0584390618993,23.6127508854782,0,110.038238287805,30.6522805296714,56.7569101538112,0,37.8157616094388,0,0,0,0,75.4034082340522,163.478829491581,75.3068755177348,0,116.536534203473,0,0,0,0,0,164.142968525586,91.5851558779353,0,29.4178213161533,0,0,282.485875706215,16.7271632403861,75.8523912466341,41.8725399882757,0,102.792530409457,32.5129238872452,85.1184565186551,136.752136752137,131.482065846219,50.9735956774391,92.7020324920624,37.3134328358209,54.3006081668115,87.4699322108025,0,0,58.8027754910032,91.844232182219,84.6267115752416,46.5051388178394,39.5969035221446,0,87.5139475353885,86.3756766094668,40.1090967431413,158.478605388273,200.958860850343,32.6679951651367,60.1660583209659,0,27.4295745672985,87.6501007976159,183.131888256251,0,0,87.1080139372822,91.4494741655236,0,0,37.7443949573488,70.2559659024379,0,74.9194615788028,0,0,0,0,89.437438511761,0,0,19.8035487959442,71.4745193338575,90.2478205151346,0,0,0,21.5016771308162,84.9725963376811,136.477781417185,89.6271510516252,35.9285739948981,0,0,45.5684666210982,30.8451573103023,0,22.4997187535156
"hsa-miR-384",0,22.0157632865131,0,0,0,0,0,0,30.6522805296714,28.3784550769056,0,0,0,0,0,40.7331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3510162460312,0,27.1503040834057,0,0,0,0,0,16.9253423150483,0,0,0,0,0,20.0545483715707,0,0,0,0,0,0,0,0,0,16.3883380586375,0,0,0,0,0,0,0,0,0,0,0,0,44.7187192558805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8826895565093,0,0,0,0
"hsa-miR-3907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3908",0,0,0,0,48.0584390618993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3909",0,0,0,0,0,0,0,0,0,0,0,37.8157616094388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3006105508678,0,0,0,0,0,29.8757170172084,0,0,0,0,0,0,0
"hsa-miR-3910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9615854231239,29.7840655249442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8451573103023,47.0477534697718,0
"hsa-miR-3911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3912-3p",279.563880346659,374.267975870723,1212.19854536175,1304.67471584627,192.233756247597,141.676505312869,1195.86128009151,1017.8537041622,306.522805296714,368.919915999773,996.086801849876,567.236424141582,0,56.363431405704,114.455762847659,40.7331975560081,1206.45453174483,906.564418089676,75.3068755177348,107.119902877955,0,0,43.3670150483542,48.3091787439614,0,20.6880857314273,0,128.219218229109,43.9116497606815,88.25346394846,231.615518239722,159.377789111309,1035.78154425612,1103.99277386548,75.8523912466341,83.7450799765514,0,0,32.5129238872452,0,170.940170940171,52.5928263384874,356.815169742074,278.106097476187,223.880597014925,461.555169417898,0,0,99.5767986059248,98.0046258183386,45.9221160911095,84.6267115752416,46.5051388178394,39.5969035221446,92.8203462198914,65.6354606515413,57.5837844063112,40.1090967431413,316.957210776545,200.958860850343,65.3359903302734,100.276763868276,136.376034184926,27.4295745672985,175.300201595232,83.2417673892052,33.9420270178535,163.883380586375,43.5540069686411,114.311842706904,0,84.4469778537801,150.977579829395,23.4186553008126,290.157845868152,74.9194615788028,406.063887384949,396.688969402058,140.884756269372,148.920327624721,760.218227349969,530.074768441022,512.234524606959,455.481622306717,107.211779000786,72.1982564121077,0,0,432.118164676304,430.033542616324,84.9725963376811,0,59.7514340344168,71.8571479897963,1177.26202489068,858.369098712446,364.547732968786,185.070943861814,0,112.498593767578
"hsa-miR-3912-5p",419.345820519989,352.25221258421,0,154.791915439388,0,188.902007083825,363.957780897416,275.095595719513,91.9568415890142,141.892275384528,498.043400924938,151.263046437755,170.667880304927,366.362304137076,457.823051390638,122.199592668024,377.017041170261,341.819370755124,150.61375103547,142.826537170606,174.804801305209,173.647287629367,130.101045145063,193.236714975845,126.161739349847,144.816600119991,205.178710656982,238.121405282632,131.734949282045,58.8356426323067,115.807759119861,159.377789111309,0,284.361775086563,113.778586869951,83.7450799765514,165.139129716786,171.320884015762,65.0258477744904,141.864094197759,307.692307692308,236.667718523193,152.920787032317,162.228556861109,223.880597014925,108.601216333623,218.674830527006,130.035629762555,348.518795120737,215.610176800345,45.9221160911095,169.253423150483,279.030832907036,197.984517610723,46.4101731099457,131.270921303083,143.959461015778,200.545483715707,105.652403592182,401.917721700686,65.3359903302734,20.0553527736553,0,82.2887237018954,306.775352791656,183.131888256251,135.768108071414,163.883380586375,87.1080139372822,182.898948331047,110.296145149727,190.005700171005,264.210764701442,257.605208308939,0,99.8926154384037,135.354629128316,158.675587760823,46.9615854231239,89.3521965748325,0,181.341368150876,157.610622955987,138.62484157161,71.4745193338575,90.2478205151346,205.803663305207,203.956761166633,78.5669390320553,150.511739915713,127.458894506522,136.477781417185,179.25430210325,251.500017964287,33.6360578540195,89.4134477825465,227.842333105491,215.916101172116,188.191013879087,157.498031274609
"hsa-miR-3913-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3913-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4034082340522,0,0,0,0,0,86.7340300967084,0,42.0539131166155,0,0,0,43.9116497606815,0,0,0,0,0,0,20.9362699941378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7372596669287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8617117719619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7918922031556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8451573103023,0,0
"hsa-miR-3917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3919",0,0,0,0,0,0,0,27.5095595719513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2847824291966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5051388178394,0,46.4101731099457,21.8784868838471,0,0,0,0,0,0,0,0,0,16.648353477841,0,0,0,22.8623685413809,0,0,0,0,0,0,0,0,0,29.7840655249442,0,13.9493360116058,0,39.6070975918885,0,18.0495641030269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3921",0,0,0,0,0,23.6127508854782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8262017960909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3922-3p",139.78194017333,44.0315265730263,127.599846880184,44.2262615541108,0,23.6127508854782,259.969843498154,82.5286787158538,0,0,0,37.8157616094388,0,28.181715702852,0,0,0,59.4468470878476,0,35.7066342926516,116.536534203473,34.7294575258734,130.101045145063,24.1545893719807,84.107826233231,20.6880857314273,41.0357421313964,36.6340623511741,0,0,57.9038795599305,95.6266734667857,0,0,0,62.8088099824135,0,34.2641768031523,32.5129238872452,0,102.564102564103,26.2964131692437,50.9735956774391,23.1755081230156,37.3134328358209,54.3006081668115,0,26.007125952511,0,78.4037006546709,0,0,0,39.5969035221446,0,0,0,20.0545483715707,52.8262017960909,57.4168173858123,0,100.276763868276,0,54.8591491345969,87.6501007976159,33.2967069556821,67.884054035707,131.1067044691,43.5540069686411,45.7247370827618,0,0,37.7443949573488,0,0,0,0,52.891862586941,46.9615854231239,0,0,27.8986720232117,0,79.2141951837769,107.211779000786,36.0991282060538,0,0,0,21.5016771308162,0,0,59.7514340344168,17.9642869974491,0,0,0,0,0,67.4991562605467
"hsa-miR-3922-5p",209.672910259994,352.25221258421,127.599846880184,221.131307770554,48.0584390618993,23.6127508854782,467.945718296678,302.605155291464,61.3045610593428,0,0,75.6315232188776,56.8892934349755,84.545147108556,57.2278814238297,162.932790224033,0,118.893694175695,75.3068755177348,142.826537170606,58.2682671017364,173.647287629367,0,120.772946859903,0,82.7523429257091,41.0357421313964,18.3170311755871,131.734949282045,58.8356426323067,0,31.8755578222619,94.1619585687382,133.817305923088,75.8523912466341,104.681349970689,123.85434728759,68.5283536063046,0,28.3728188395517,68.3760683760684,52.5928263384874,50.9735956774391,46.3510162460312,37.3134328358209,54.3006081668115,174.939864421605,26.007125952511,49.7883993029624,156.807401309342,45.9221160911095,50.776026945145,0,59.3953552832168,139.230519329837,65.6354606515413,0,40.1090967431413,0,0,65.3359903302734,20.0553527736553,45.458678061642,27.4295745672985,262.950302392848,66.5934139113642,101.826081053561,49.1650141759124,43.5540069686411,182.898948331047,110.296145149727,147.782211244115,113.233184872046,23.4186553008126,58.0315691736305,49.9463077192019,0,26.4459312934705,46.9615854231239,29.7840655249442,89.437438511761,125.544024104453,39.4026557389968,79.2141951837769,107.211779000786,108.297384618161,137.202442203471,40.7913522333265,39.2834695160277,43.0033542616324,0,27.2955562834371,89.6271510516252,107.785721984694,0,17.8826895565093,0,30.8451573103023,94.0955069395436,179.997750028125
"hsa-miR-3923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
