"","gene_id","SRR2105144.count","SRR2105145.count","SRR2105146.count","SRR2105154.count","SRR2105158.count","SRR2105187.count","SRR2105188.count","SRR2105192.count","SRR2105194.count","SRR2105197.count","SRR2105198.count","SRR2105228.count","SRR2105230.count","SRR2105272.count","SRR2105275.count","SRR2105276.count","SRR2105319.count","SRR2105320.count","SRR2105321.count","SRR2105322.count","SRR2105325.count","SRR2105326.count","SRR2105373.count","SRR2105374.count","SRR2105376.count","SRR2105429.count","SRR2105430.count","SRR2105431.count","SRR2105432.count","SRR2105437.count","SRR2105438.count","SRR2105471.count","SRR2105472.count","SRR2105477.count","SRR2105478.count","SRR2105488.count","SRR2105491.count","SRR2105492.count"
"538","hsa-miR-299-5p",0,0,44.3626200563405,0,0,0,0,0,0,44.2223499756777,25.5499629525537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","hsa-miR-29a-3p",60.6293324710495,79.4817788022096,22.1813100281703,0,22.3608595514412,39.2156862745098,55.4108716130105,12.0886825753729,21.3410730291519,44.2223499756777,0,0,39.6055289318389,0,0,16.4902212987698,31.2519532470779,41.2603666671251,0,61.8658747834694,24.280684715309,15.4249575813667,46.1169525917727,0,48.2637129274355,0,0,41.2609341475491,86.2321714985427,15.9349852601386,89.2288081580625,0,0,0,0,0,0,0
"540","hsa-miR-29a-5p",525.454214749096,278.186225807734,88.725240112681,345.108092784776,201.24773596297,117.647058823529,350.935520215733,48.3547303014917,320.116095437279,309.556449829744,357.699481335752,188.17773386964,356.44976038655,124.811049938288,245.8124100151,230.863098182778,218.763672729546,220.055288891334,33.0797221303341,170.131155654541,194.245477722472,215.949406139133,184.467810367091,298.313174594565,120.659282318589,324.933208173875,185.274391373624,165.043736590196,224.203645896211,270.894749422357,216.698534098152,315.146740200906,421.041551538117,0,145.044106594233,27.6258356815294,95.2880080041927,90.6796439312648
"541","hsa-miR-29b-1-5p",646.712879691195,1231.96757143425,1419.6038418029,640.915029457441,514.299769683147,1490.19607843137,1089.74714172254,701.14358937163,896.32506722438,1194.0034493433,1635.19762896344,752.710935478559,851.518872034536,457.640516440389,421.392702883028,659.608851950793,1625.10156884805,1210.30408890234,1819.38471716838,1500.24746349913,1893.8934077941,1820.14499460126,1291.27467256964,1166.13331886966,458.505272810637,397.14058776807,426.131100159336,990.262419541178,1034.78605798251,2900.16731734523,3135.7552581262,393.933425251133,315.781163653588,405.104314360948,566.990598504727,773.523399082822,619.372052027252,861.456617347016
"542","hsa-miR-29b-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","hsa-miR-29b-3p",464.824882278046,397.408894011048,443.626200563405,271.15635861661,290.691174168735,313.725490196078,203.173195914372,108.798143178356,234.751803320671,176.889399902711,127.749814762769,399.877684472985,99.0138223295972,166.414733251051,140.464234294343,197.882655585238,593.787111694481,687.672777785419,264.637777042673,170.131155654541,218.526162437781,215.949406139133,230.584762958864,352.551933611759,120.659282318589,144.414759188389,111.164634824175,123.782802442647,172.464342997085,318.699705202773,305.927342256214,1378.76698837896,1236.80955764322,112.528976211374,79.1149672332177,442.01337090447,214.398018009434,196.472561851074
"544","hsa-miR-29c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","hsa-miR-29c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","hsa-miR-300",0,0,0,0,0,0,0,0,0,0,0,0,19.8027644659194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","hsa-miR-301a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548","hsa-miR-301a-5p",80.8391099613993,119.222668203314,88.725240112681,0,44.7217191028823,117.647058823529,36.9405810753403,36.2660477261188,21.3410730291519,88.4446999513554,76.6498888576612,23.522216733705,39.6055289318389,27.7357888751751,105.348175720757,49.4706638963095,31.2519532470779,82.5207333342502,66.1594442606682,46.3994060876021,97.1227388612359,77.1247879068333,92.2339051835455,0,48.2637129274355,0,18.5274391373624,82.5218682950982,51.7393028991256,47.8049557804159,50.9878903760357,118.18002757534,26.3150969711323,22.5057952422749,0,27.6258356815294,47.6440040020963,60.4530959541766
"549","hsa-miR-301b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","hsa-miR-301b-5p",0,39.7408894011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","hsa-miR-302a-3p",0,0,0,0,0,0,0,0,0,0,0,0,19.8027644659194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","hsa-miR-302a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553","hsa-miR-302b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","hsa-miR-302b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","hsa-miR-302c-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","hsa-miR-302c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7534555557084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557","hsa-miR-302d-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558","hsa-miR-302d-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","hsa-miR-302e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","hsa-miR-302f",40.4195549806997,79.4817788022096,44.3626200563405,73.9517341681662,0,39.2156862745098,73.8811621506806,48.3547303014917,42.6821460583038,0,25.5499629525537,23.522216733705,19.8027644659194,69.3394721879377,35.1160585735857,65.9608851950793,31.2519532470779,41.2603666671251,33.0797221303341,46.3994060876021,0,107.974703069567,46.1169525917727,27.1193795085968,72.3955693911533,36.1036897970973,37.0548782747249,41.2609341475491,34.4928685994171,31.8699705202773,38.2409177820268,118.18002757534,105.260387884529,0,13.185827872203,0,47.6440040020963,15.1132739885441
"561","hsa-miR-3059-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562","hsa-miR-3059-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","hsa-miR-3064-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4664686958674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","hsa-miR-3064-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","hsa-miR-3065-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","hsa-miR-3065-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.280684715309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","hsa-miR-3074-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","hsa-miR-3074-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","hsa-miR-3085-3p",20.2097774903498,0,0,0,0,0,18.4702905376702,24.1773651507459,0,0,0,0,0,13.8678944375875,70.2321171471714,0,0,13.7534555557084,0,0,0,0,0,0,0,36.1036897970973,0,0,17.2464342997085,0,12.7469725940089,39.3933425251133,52.6301939422647,0,13.185827872203,0,0,15.1132739885441
"570","hsa-miR-3085-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","hsa-miR-30a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8220020010482,0
"572","hsa-miR-30a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","hsa-miR-30b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5057952422749,0,0,0,0
"574","hsa-miR-30b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575","hsa-miR-30c-1-3p",0,0,0,0,0,39.2156862745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","hsa-miR-30c-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","hsa-miR-30c-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.478332782005,92.7988121752041,0,0,0,0,24.1318564637178,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","hsa-miR-30d-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","hsa-miR-30d-5p",20.2097774903498,0,0,123.252890280277,0,0,0,24.1773651507459,21.3410730291519,88.4446999513554,51.0999259051074,23.522216733705,19.8027644659194,0,35.1160585735857,0,0,0,66.1594442606682,0,0,0,0,27.1193795085968,0,0,18.5274391373624,0,0,15.9349852601386,25.4939451880178,0,78.945290913397,0,26.3716557444059,0,0,15.1132739885441
"580","hsa-miR-30e-3p",0,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,35.1160585735857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7469725940089,0,0,0,0,0,0,0
"581","hsa-miR-30e-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5613694306179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","hsa-miR-31-3p",0,39.7408894011048,0,0,22.3608595514412,39.2156862745098,0,0,0,0,0,47.04443346741,19.8027644659194,0,0,0,0,0,0,15.4664686958674,0,15.4249575813667,0,27.1193795085968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","hsa-miR-31-5p",282.936884864898,158.963557604419,177.450480225362,172.554046392388,67.0825786543235,156.862745098039,110.821743226021,181.330238630594,170.728584233215,132.667049927033,51.0999259051074,164.655517135935,158.422115727356,110.9431555007,140.464234294343,214.372876884008,93.7558597412338,192.548377779917,33.0797221303341,170.131155654541,97.1227388612359,200.524448557766,415.052573325955,216.955036068775,168.922995246024,180.518448985486,185.274391373624,165.043736590196,103.478605798251,63.7399410405545,178.457616316125,157.573370100453,263.150969711323,135.034771453649,118.672450849827,82.8775070445881,166.754014007337,105.792917919809
"584","hsa-miR-3115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","hsa-miR-3116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","hsa-miR-3117-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","hsa-miR-3117-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2464342997085,0,0,0,0,0,0,0,0,15.1132739885441
"588","hsa-miR-3118",0,0,0,0,0,0,0,0,0,0,0,0,19.8027644659194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","hsa-miR-3119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","hsa-miR-3120-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","hsa-miR-3120-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","hsa-miR-3121-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","hsa-miR-3121-5p",0,0,0,0,0,0,0,0,0,0,25.5499629525537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","hsa-miR-3122",20.2097774903498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","hsa-miR-3123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","hsa-miR-3124-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","hsa-miR-3124-5p",0,0,44.3626200563405,0,0,0,18.4702905376702,0,0,0,0,0,0,0,0,0,0,0,0,46.3994060876021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","hsa-miR-3125",0,0,0,0,0,0,0,12.0886825753729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","hsa-miR-3126-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","hsa-miR-3126-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","hsa-miR-3127-3p",0,0,0,0,0,0,18.4702905376702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602","hsa-miR-3127-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","hsa-miR-3128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","hsa-miR-3129-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","hsa-miR-3129-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606","hsa-miR-3130-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","hsa-miR-3130-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","hsa-miR-3131",0,0,0,0,0,0,0,0,0,0,0,0,0,13.8678944375875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9349852601386,0,0,0,0,0,0,0,0
"609","hsa-miR-3132",2647.48085123583,10809.5219171005,11534.2812146485,2884.11763255848,9481.00444981105,5254.90196078431,8126.92783657487,3650.78213776263,8130.94882410688,6898.68659620572,6872.94003423695,2422.78832357161,1405.99627708028,3647.25623708552,6145.3102503775,6282.7743148313,7719.23245202825,7206.81071119119,10519.3516374462,10656.3969314526,9323.78293067864,9902.82276723739,9869.02785463937,10685.0355263872,3788.70146480369,11408.7659758827,10653.2775039834,9531.27578808384,9916.69972233241,13799.6972352801,15615.0414276609,3742.36753988576,4684.08726086156,11973.0830688902,12724.3238966759,3591.35863859882,7432.46462432703,6151.10251333746
"610","hsa-miR-3133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0797221303341,15.4664686958674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","hsa-miR-3134",0,0,0,0,22.3608595514412,0,0,0,0,0,0,0,0,0,70.2321171471714,0,0,13.7534555557084,0,0,0,0,0,0,0,36.1036897970973,0,0,17.2464342997085,0,12.7469725940089,0,78.945290913397,22.5057952422749,0,0,0,0
"612","hsa-miR-3135a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","hsa-miR-3135b",222.307552393848,119.222668203314,66.5439300845108,98.6023122242217,22.3608595514412,78.4313725490196,0,48.3547303014917,128.046438174911,0,76.6498888576612,188.17773386964,138.619351261436,110.9431555007,0,82.4511064938491,62.5039064941559,55.0138222228335,66.1594442606682,108.265280871072,72.8420541459269,92.5497454881999,92.2339051835455,0,144.791138782307,0,0,41.2609341475491,86.2321714985427,95.6099115608318,101.975780752071,78.7866850502265,236.835872740191,22.5057952422749,26.3716557444059,276.258356815294,142.932012006289,120.906191908353
"614","hsa-miR-3136-3p",0,0,0,24.6505780560554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","hsa-miR-3136-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","hsa-miR-3137",80.8391099613993,79.4817788022096,110.906550140851,24.6505780560554,67.0825786543235,196.078431372549,73.8811621506806,84.6207780276106,85.3642921166076,176.889399902711,255.499629525537,141.13330040223,59.4082933977583,83.2073666255253,105.348175720757,98.941327792619,62.5039064941559,123.781100001375,198.478332782005,216.530561742143,97.1227388612359,138.8246182323,138.350857775318,135.596897542984,168.922995246024,216.622138782584,74.1097565494497,41.2609341475491,86.2321714985427,111.54489682097,114.72275334608,118.18002757534,157.890581826794,90.0231809690995,131.85827872203,221.006685452235,47.6440040020963,75.5663699427207
"617","hsa-miR-3138",0,0,0,0,0,0,0,0,0,0,51.0999259051074,0,0,0,0,0,0,0,0,0,0,15.4249575813667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","hsa-miR-3139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","hsa-miR-3140-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","hsa-miR-3140-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","hsa-miR-3141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","hsa-miR-3142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","hsa-miR-3143",0,0,0,0,0,0,0,0,0,0,0,23.522216733705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","hsa-miR-3144-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","hsa-miR-3144-5p",60.6293324710495,0,0,0,0,0,0,12.0886825753729,0,44.2223499756777,0,0,0,13.8678944375875,35.1160585735857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9349852601386,0,0,0,45.0115904845498,26.3716557444059,0,0,0
"626","hsa-miR-3145-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627","hsa-miR-3145-5p",0,0,0,0,22.3608595514412,0,0,0,0,0,0,23.522216733705,0,0,0,16.4902212987698,0,13.7534555557084,0,0,0,0,0,0,0,0,0,0,0,0,12.7469725940089,0,52.6301939422647,0,0,0,0,0
"628","hsa-miR-3146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","hsa-miR-3147",0,119.222668203314,22.1813100281703,24.6505780560554,0,39.2156862745098,18.4702905376702,0,0,44.2223499756777,51.0999259051074,0,0,0,0,16.4902212987698,31.2519532470779,13.7534555557084,0,30.9329373917347,72.8420541459269,30.8499151627333,46.1169525917727,54.2387590171937,0,0,0,82.5218682950982,17.2464342997085,15.9349852601386,63.7348629700446,0,0,0,26.3716557444059,0,0,15.1132739885441
"630","hsa-miR-3148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","hsa-miR-3149",0,39.7408894011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","hsa-miR-3150a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","hsa-miR-3150a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","hsa-miR-3150b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","hsa-miR-3150b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","hsa-miR-3151-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4664686958674,0,0,0,27.1193795085968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637","hsa-miR-3151-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638","hsa-miR-3152-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","hsa-miR-3152-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","hsa-miR-3153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","hsa-miR-3154",60.6293324710495,79.4817788022096,44.3626200563405,73.9517341681662,44.7217191028823,0,0,12.0886825753729,21.3410730291519,0,0,70.566650201115,0,41.6036833127626,0,49.4706638963095,31.2519532470779,13.7534555557084,33.0797221303341,92.7988121752041,0,46.2748727441,0,54.2387590171937,96.527425854871,0,0,0,34.4928685994171,31.8699705202773,0,0,0,0,0,27.6258356815294,47.6440040020963,30.2265479770883
"642","hsa-miR-3155a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1036897970973,0,0,0,0,0,0,0,0,0,0,0,0
"643","hsa-miR-3155b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","hsa-miR-3156-3p",40.4195549806997,39.7408894011048,0,49.3011561121108,0,0,0,12.0886825753729,0,0,25.5499629525537,0,19.8027644659194,13.8678944375875,0,16.4902212987698,0,27.5069111114167,0,15.4664686958674,0,0,0,0,24.1318564637178,0,0,82.5218682950982,0,0,0,0,0,0,0,0,47.6440040020963,15.1132739885441
"645","hsa-miR-3156-5p",0,0,0,0,0,0,0,0,0,0,0,0,39.6055289318389,0,0,16.4902212987698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7469725940089,0,0,0,0,0,0,0
"646","hsa-miR-3157-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","hsa-miR-3157-5p",0,0,0,0,0,0,0,0,0,0,0,23.522216733705,19.8027644659194,0,0,0,0,13.7534555557084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648","hsa-miR-3158-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","hsa-miR-3158-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","hsa-miR-3159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","hsa-miR-3160-3p",0,0,0,0,0,0,0,0,21.3410730291519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","hsa-miR-3160-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
