"gene_id","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105163.count","SRR2105165.count","SRR2105166.count","SRR2105167.count","SRR2105207.count","SRR2105208.count","SRR2105209.count","SRR2105210.count","SRR2105211.count","SRR2105212.count","SRR2105213.count","SRR2105214.count","SRR2105215.count","SRR2105216.count","SRR2105217.count","SRR2105218.count","SRR2105219.count","SRR2105220.count","SRR2105221.count","SRR2105222.count","SRR2105239.count","SRR2105240.count","SRR2105241.count","SRR2105242.count","SRR2105243.count","SRR2105244.count","SRR2105245.count","SRR2105246.count","SRR2105247.count","SRR2105248.count","SRR2105249.count","SRR2105250.count","SRR2105251.count","SRR2105252.count","SRR2105253.count","SRR2105254.count","SRR2105287.count","SRR2105288.count","SRR2105289.count","SRR2105290.count","SRR2105291.count","SRR2105292.count","SRR2105293.count","SRR2105294.count","SRR2105295.count","SRR2105296.count","SRR2105297.count","SRR2105298.count","SRR2105299.count","SRR2105300.count","SRR2105335.count","SRR2105336.count","SRR2105337.count","SRR2105338.count","SRR2105339.count","SRR2105340.count","SRR2105341.count","SRR2105342.count","SRR2105343.count","SRR2105344.count","SRR2105345.count","SRR2105346.count","SRR2105347.count","SRR2105348.count","SRR2105349.count","SRR2105350.count","SRR2105385.count","SRR2105386.count","SRR2105387.count","SRR2105388.count","SRR2105389.count","SRR2105390.count","SRR2105391.count","SRR2105392.count","SRR2105393.count","SRR2105394.count","SRR2105395.count","SRR2105396.count","SRR2105397.count","SRR2105398.count","SRR2105399.count","SRR2105400.count","SRR2105449.count","SRR2105450.count","SRR2105499.count","SRR2105500.count"
"hsa-miR-184",694.15521310565,590.331678947023,508.29150517822,396.100609554827,47.9984640491504,777.403472402177,631.555824043056,0,225.208317693867,384.803232347152,225.5299954894,71.2479070927292,58.2648721086057,69.415521310565,43.2806751785328,24.0981275754874,0,62.0090946672179,204.206657137023,127.479011491322,219.307864380017,58.7647646471176,230.600714862216,31.7712470214456,282.16704288939,266.929146994545,151.566822022659,230.010036801606,82.498040671534,68.4603272403642,0,0,647.558024607205,392.989074903718,101.869301685937,138.876029997222,37.217611373702,54.1638456330399,43.6910171268787,25.9922543082162,198.619593822931,215.121054484296,45.8631443771785,33.8009126246409,139.392249790912,79.1514959632737,185.477139942502,152.888500600633,172.443524745646,120.062432464882,368.149784369412,314.330618659809,260.917778285118,100.134179800933,792.846760340043,631.113916061849,67.8886625933469,164.533219256968,175.154354775146,206.986959821531,0,42.2636405900004,151.377535573721,163.643164391247,173.782077275097,74.794315632012,162.10958608019,105.588258585645,0,0,89.433439162903,251.060031243026,157.498917194944,59.3636219724553,214.209210996073,198.294665873488,34.2959050689348,61.1807892321811,78.4375245117264,85.8369098712446,296.937303809281,163.371998039536,208.886634239503,269.048643994834,100.857286938981,35.7545095375154,91.0746812386157,184.91124260355,188.182160331201,89.9887514060742
"hsa-miR-1843",0,0,0,0,0,0,27.4589488714372,0,0,0,0,0,0,0,0,0,0,0,0,18.2112873559032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9922543082162,0,0,0,0,0,0,0,21.8412143715191,0,0,0,0,0,0,0,16.608260948996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-185-3p",277.66208524226,174.913090058377,1143.65588665099,1122.28506040534,0,777.403472402177,906.145312757428,306.184935701164,1276.18046693191,680.805718768038,0,0,0,0,43.2806751785328,72.2943827264622,0,20.669698222406,0,91.0564367795159,43.8615728760033,29.3823823235588,172.950536146662,190.627482128674,564.334085778781,984.301229542383,0,41.8200066912011,0,0,32.4380433372259,0,68.1640025902321,26.1992716602478,203.738603371874,208.314044995834,223.305668242212,352.06499661476,0,51.9845086164323,49.6548984557327,39.1129189971448,91.726288754357,84.5022815616022,46.4640832636372,0,46.3692849856255,43.6824287430381,28.7405874576076,0,315.556958030925,257.179597085298,32.6147222856397,120.16101576112,0,49.8247828469881,67.8886625933469,131.626575405574,87.5771773875728,22.9985510912813,0,42.2636405900004,113.533151680291,70.132784739106,173.782077275097,49.862877088008,243.164379120285,316.764775756936,140.653570256458,89.2511825781692,581.31735455887,474.224503459049,354.372563688625,375.96960582555,107.104605498036,36.0535756133615,0,20.393596410727,392.187622558632,364.80686695279,42.4196148298973,0,29.8409477485005,35.8731525326446,941.334678097159,893.862738437885,227.686703096539,184.91124260355,0,112.485939257593
"hsa-miR-185-5p",69.415521310565,43.7282725145943,0,44.0111788394252,47.9984640491504,155.480694480435,137.294744357186,30.6184935701163,0,88.8007459262658,0,0,58.2648721086057,34.7077606552825,0,48.1962551509748,42.0168067226891,0,40.8413314274045,0,0,88.1471469706764,0,31.7712470214456,0,16.683071687159,75.7834110113296,20.9100033456005,41.249020335767,68.4603272403642,0,0,0,0,0,162.02203499676,0,0,0,0,49.6548984557327,39.1129189971448,0,33.8009126246409,0,59.3636219724553,0,21.8412143715191,0,60.0312162324409,52.5928263384874,28.5755107872553,32.6147222856397,20.0268359601867,88.094084482227,16.608260948996,33.9443312966735,49.3599657770904,87.5771773875728,45.9971021825625,0,42.2636405900004,0,0,0,24.931438544004,0,79.191193939234,0,0,0,13.9477795135014,39.3747292987361,59.3636219724553,0,36.0535756133615,0,0,0,21.4592274678112,0,0,29.8409477485005,0,0,17.8772547687577,0,92.4556213017751,0,67.4915635545557
"hsa-miR-186-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-186-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-187-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-187-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-188-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-188-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-18a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-18a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-18b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8845234188194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-18b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.393596410727,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1908-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6190956463271,0,0,0,0,0
"hsa-miR-1908-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1909-3p",0,0,0,22.0055894197126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1909-5p",0,0,0,0,47.9984640491504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.650178715554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4533219256968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7878739908184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-190a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-190a-5p",69.415521310565,0,0,22.0055894197126,0,0,0,0,0,14.8001243210443,0,71.2479070927292,58.2648721086057,0,0,0,0,0,0,0,0,0,0,0,0,16.683071687159,37.8917055056648,0,0,0,0,0,0,0,0,23.1460049995371,0,0,0,0,0,0,0,16.9004563123204,0,0,0,21.8412143715191,0,0,0,0,0,0,0,0,0,16.4533219256968,0,0,0,0,0,23.3775949130353,0,0,0,0,0,0,44.7167195814515,13.9477795135014,0,0,0,18.0267878066807,34.2959050689348,0,0,0,0,0,29.8409477485005,17.9365762663223,0,0,0,0,0,0
"hsa-miR-190b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.650178715554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-190b-5p",0,0,0,0,0,0,0,0,0,14.8001243210443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2301636201821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9365762663223,0,0,0,0,0,0
"hsa-miR-191-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2112873559032,0,0,0,0,0,0,0,0,0,34.2301636201821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4640832636372,0,0,0,0,0,0,28.5755107872553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4971878515186
"hsa-miR-191-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7712470214456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1910-3p",0,0,0,0,0,0,27.4589488714372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6147222856397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1910-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9922543082162,0,0,0,0,0,19.7878739908184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1911-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1911-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1912-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9100033456005,0,0,0,0,34.0820012951161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0104054108136,0,0,32.6147222856397,0,0,0,0,16.4533219256968,0,0,0,0,37.8443838934302,23.3775949130353,0,0,0,0,0,0,0,13.9477795135014,39.3747292987361,39.5757479816369,0,0,0,0,0,0,0,0,29.8409477485005,0,0,0,0,0,0,0
"hsa-miR-1912-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7712470214456,0,0,0,0,0,0,0,0,0,0,0,23.1460049995371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0470422411135,0,0,0,0,0,0,0,0,23.3775949130353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1914-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1914-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1915-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9365762663223,0,0,0,0,0,0
"hsa-miR-1915-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7712470214456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3970646464113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-192-3p",1457.72594752187,1530.4895380108,953.046572209162,990.251523887067,719.976960737256,1243.84555584348,1345.48849470042,979.791794243723,975.902710006756,991.608329509968,751.766651631334,819.350931566385,640.913593194663,937.109537692628,346.245401428262,626.551316962672,420.168067226891,310.045473336089,816.826628548091,801.29664365974,526.33887451204,470.118117176941,634.151965871094,381.254964257347,1504.89089541008,934.252014480906,1212.53457618127,1045.50016728003,701.233345708039,958.444581365099,778.513040093422,623.26477420817,1397.36205309976,995.572323089418,713.085111801559,578.650124988427,707.134616100339,487.474610697359,436.910171268787,467.860577547891,1042.75286757039,821.37129894004,825.536598789213,845.022815616022,325.24858284546,514.484723761279,927.38569971251,698.91885988861,890.958211185837,520.270540681154,1735.56326917009,1914.55922274611,587.065001141515,680.912422646346,1321.41126723341,996.495656939762,712.830957230143,658.132877027872,875.771773875728,1149.92755456406,552.120141342756,718.481890030007,227.066303360581,374.041518608566,579.27359091699,723.011717776116,999.67578082784,791.91193939234,750.152374701111,535.507095469015,939.051111210482,781.075652756081,905.61877387093,672.787715687826,821.135308818279,775.151875687271,685.918101378695,448.659121035995,235.312573535179,579.399141630901,721.133452108255,544.573326798453,596.81895497001,681.589898120247,403.429147755925,286.036076300123,910.746812386157,924.556213017751,658.637561159202,922.384701912261
"hsa-miR-192-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.217611373702,0,0,0,0,0,0,16.9004563123204,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4533219256968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-193a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2301636201821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0455400828002,0
"hsa-miR-193a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0168067226891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2120141342756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-193b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9922543082162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-193b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-194-3p",0,0,0,0,0,0,0,0,0,29.6002486420886,0,0,0,0,0,24.0981275754874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9346508429685,23.1460049995371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-194-5p",69.415521310565,65.5924087718915,63.5364381472775,0,47.9984640491504,51.8268981601451,109.835795485749,30.6184935701163,150.138878462578,88.8007459262658,0,71.2479070927292,0,0,0,24.0981275754874,42.0168067226891,0,81.6826628548091,54.6338620677096,87.7231457520067,0,0,95.3137410643368,188.11136192626,16.683071687159,0,41.8200066912011,0,136.920654480728,0,0,102.246003885348,52.3985433204957,0,46.2920099990742,37.217611373702,54.1638456330399,0,25.9922543082162,49.6548984557327,58.6693784957171,45.8631443771785,50.7013689369613,46.4640832636372,19.7878739908184,0,43.6824287430381,28.7405874576076,20.0104054108136,105.185652676975,85.726532361766,32.6147222856397,0,88.094084482227,66.4330437959841,33.9443312966735,65.8132877027872,0,91.994204365125,55.2120141342756,0,0,0,57.927359091699,0,27.0182643466984,79.191193939234,0,29.7503941927231,134.150158744355,55.7911180540058,0,59.3636219724553,71.4030703320243,0,34.2959050689348,20.393596410727,0,21.4592274678112,0,27.2286663399227,119.363790994002,53.8097287989669,0,0,0,0,47.0455400828002,44.9943757030371
"hsa-miR-195-3p",69.415521310565,21.8641362572972,63.5364381472775,0,0,0,54.9178977428744,0,0,14.8001243210443,75.1766651631334,35.6239535463646,116.529744217211,69.415521310565,0,72.2943827264622,42.0168067226891,41.3393964448119,40.8413314274045,18.2112873559032,0,29.3823823235588,57.650178715554,127.084988085782,0,50.0492150614771,113.675116516994,20.9100033456005,0,0,0,0,0,26.1992716602478,0,23.1460049995371,37.217611373702,27.08192281652,0,51.9845086164323,148.964695367198,273.790432980013,91.726288754357,16.9004563123204,0,0,0,21.8412143715191,28.7405874576076,0,0,57.1510215745106,0,40.0536719203733,44.0470422411135,33.2165218979921,0,0,43.7885886937864,45.9971021825625,0,105.659101475001,37.8443838934302,23.3775949130353,0,0,0,26.3970646464113,0,0,0,13.9477795135014,78.7494585974721,19.7878739908184,71.4030703320243,18.0267878066807,0,0,0,42.9184549356223,0,27.2286663399227,89.5228432455015,0,33.6190956463271,0,0,0,47.0455400828002,22.4971878515186
"hsa-miR-195-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9100033456005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-196a-1-3p",0,0,0,0,0,0,0,0,0,0,75.1766651631334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2301636201821,32.4380433372259,28.3302170094623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7878739908184,35.7015351660121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-196a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-196a-5p",0,21.8641362572972,0,0,0,0,27.4589488714372,0,75.0694392312889,14.8001243210443,0,0,0,0,0,24.0981275754874,0,20.669698222406,0,0,87.7231457520067,29.3823823235588,0,31.7712470214456,0,0,0,0,0,0,0,56.6604340189246,34.0820012951161,52.3985433204957,0,23.1460049995371,0,27.08192281652,0,0,0,0,0,16.9004563123204,0,0,46.3692849856255,43.6824287430381,0,0,0,28.5755107872553,0,0,0,99.6495656939762,33.9443312966735,180.986541182665,87.5771773875728,160.989857638969,0,169.054562360002,0,0,0,24.931438544004,0,0,0,0,0,13.9477795135014,0,0,0,0,0,0,39.2187622558632,21.4592274678112,0,27.2286663399227,0,17.9365762663223,0,0,0,0,47.0455400828002,22.4971878515186
"hsa-miR-196b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-196b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.217611373702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-197-3p",138.83104262113,327.962043859457,63.5364381472775,132.033536518276,95.9969280983009,259.134490800726,274.589488714372,30.6184935701163,75.0694392312889,133.201118889399,75.1766651631334,71.2479070927292,0,104.123281965848,43.2806751785328,96.3925103019495,0,20.669698222406,163.365325709618,91.0564367795159,43.8615728760033,117.529529294235,0,31.7712470214456,282.16704288939,266.929146994545,227.350233033989,83.6400133824021,0,68.4603272403642,0,0,136.328005180464,52.3985433204957,0,0,74.4352227474041,27.08192281652,43.6910171268787,0,0,117.338756991434,0,84.5022815616022,0,0,46.3692849856255,152.888500600633,0,40.0208108216272,52.5928263384874,200.028575510787,130.458889142559,100.134179800933,308.329295687795,215.907392336948,169.721656483367,16.4533219256968,87.5771773875728,137.991306547688,0,42.2636405900004,37.8443838934302,23.3775949130353,57.927359091699,99.725754176016,81.0547930400951,26.3970646464113,0,29.7503941927231,0,83.6866770810087,0,39.5757479816369,214.209210996073,126.187514646765,0,40.7871928214541,39.2187622558632,64.3776824034335,42.4196148298973,163.371998039536,29.8409477485005,35.8731525326446,0,17.8772547687577,0,30.8185404339251,47.0455400828002,0
