"gene_id","SRR2105143.count","SRR2105144.count","SRR2105145.count","SRR2105146.count","SRR2105187.count","SRR2105188.count","SRR2105193.count","SRR2105194.count","SRR2105197.count","SRR2105198.count","SRR2105275.count","SRR2105276.count","SRR2105277.count","SRR2105319.count","SRR2105320.count","SRR2105321.count","SRR2105322.count","SRR2105325.count","SRR2105326.count","SRR2105373.count","SRR2105374.count","SRR2105375.count","SRR2105431.count","SRR2105432.count","SRR2105437.count","SRR2105438.count","SRR2105471.count","SRR2105472.count","SRR2105487.count","SRR2105488.count"
"hsa-miR-643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-644a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-646",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-649",0,40.3152653752343,0,44.1715623481603,0,18.3901281791934,93.764650726676,0,44.0509228668341,25.442055718102,35.0778728777887,32.9142255282733,0,0,41.200302135549,0,30.5805721625052,24.217179667256,0,45.9727841118058,27.0423754022553,0,40.908161178155,34.2073306309542,31.4618760716702,50.3937007874016,39.2387679026879,26.1985852763951,0,27.4695088451818
"hsa-miR-6499-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6499-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6500-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6500-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6501-3p",0,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6501-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6502-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6502-5p",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2387679026879,0,0,0
"hsa-miR-6503-3p",97.9863798931948,0,0,0,39.0502967822555,18.3901281791934,46.882325363338,0,88.1018457336681,0,0,0,0,0,13.733434045183,0,15.2902860812526,0,0,0,27.0423754022553,0,0,34.2073306309542,0,0,0,0,0,0
"hsa-miR-6503-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6504-3p",48.9931899465974,20.1576326876172,0,22.0857811740801,0,0,46.882325363338,0,0,25.442055718102,35.0778728777887,16.4571127641367,0,31.2129346401149,54.933736180732,0,0,24.217179667256,45.8708582437577,0,27.0423754022553,0,0,17.1036653154771,15.7309380358351,12.5984251968504,39.2387679026879,0,43.8096907035836,0
"hsa-miR-6504-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6505-3p",0,0,0,0,0,18.3901281791934,0,0,0,0,0,0,45.3144825086098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6505-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6506-3p",0,0,0,0,0,0,0,0,0,0,0,0,45.3144825086098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6506-5p",0,0,0,44.1715623481603,0,0,46.882325363338,0,0,0,0,16.4571127641367,0,0,0,33.0120163739601,15.2902860812526,0,0,0,0,0,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-6507-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0120163739601,0,0,0,0,81.127126206766,0,0,0,0,0,0,0,0,0
"hsa-miR-6507-5p",0,0,0,0,0,0,46.882325363338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6508-3p",0,20.1576326876172,0,22.0857811740801,0,18.3901281791934,93.764650726676,63.8053511421158,0,0,0,32.9142255282733,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0,0,27.4695088451818
"hsa-miR-6508-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6509-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6509-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-651-3p",0,0,0,0,39.0502967822555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-651-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6510-3p",195.97275978639,161.261061500937,316.794044271968,265.029374088962,351.4526710403,165.511153612741,234.41162681669,233.952954187758,352.407382934672,356.188780053428,140.311491511155,279.770916990323,0,156.064673200574,192.268076632562,363.132180113561,244.644577300041,314.823335674327,366.966865950062,229.863920559029,351.550880229319,0,327.26528942524,307.865975678588,660.699397505073,755.905511811024,156.955071610751,288.184438040346,43.8096907035836,109.878035380727
"hsa-miR-6510-5p",48.9931899465974,40.3152653752343,118.797766601988,88.3431246963205,117.150890346767,36.7802563583868,187.529301453352,42.5369007614105,44.0509228668341,76.3261671543061,35.0778728777887,82.2855638206833,45.3144825086098,0,41.200302135549,66.0240327479202,91.7417164875155,0,45.8708582437577,45.9727841118058,108.169501609021,119.727022388953,40.908161178155,0,0,0,117.716303708064,78.5957558291852,87.6193814071673,27.4695088451818
"hsa-miR-6511a-3p",97.9863798931948,120.945796125703,673.187344077931,485.887185829763,234.301780693533,239.071666329514,421.940928270042,148.879152664937,220.25461433417,203.536445744816,245.545110144521,197.48535316964,0,343.342281041264,233.468378768111,231.084114617721,275.225149462546,242.17179667256,412.83772419382,137.918352335417,81.127126206766,39.9090074629844,286.357128247085,256.554979732157,361.811574824207,340.157480314961,196.193839513439,235.787267487556,175.238762814335,109.878035380727
"hsa-miR-6511a-5p",538.925089412572,403.152653752343,1267.17617708787,1126.37483987809,1015.30771633864,422.972948121448,609.470229723394,361.563656471989,1189.37491740452,1373.87100877751,596.323838922408,575.998946744783,453.144825086098,1248.51738560459,1084.94128956946,924.336458470883,963.288023118913,1089.77308502652,856.256020550145,1103.34681868334,838.313637469915,638.54411940775,940.887707097566,889.39059640481,1809.05787412103,2242.51968503937,824.014125956445,366.780193869531,438.096907035836,521.920668058455
"hsa-miR-6511b-3p",0,0,39.599255533996,0,78.1005935645111,0,46.882325363338,0,0,0,0,0,0,0,0,33.0120163739601,15.2902860812526,0,0,0,27.0423754022553,0,0,0,15.7309380358351,0,0,26.1985852763951,0,0
"hsa-miR-6511b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4695088451818
"hsa-miR-6512-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6512-5p",0,20.1576326876172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6513-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6513-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6514-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6514-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6515-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6515-5p",0,0,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6516-3p",0,0,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6516-5p",0,0,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7309380358351,0,0,0,0,0
"hsa-miR-652-3p",391.945519572779,403.152653752343,435.591810873956,353.372498785282,195.251483911278,183.901281791934,187.529301453352,297.758305329874,132.152768600502,152.652334308612,70.1557457555774,197.48535316964,271.886895051658,655.471627442412,576.804229897686,330.120163739601,183.483432975031,193.737437338048,198.773719056284,275.836704670835,351.550880229319,79.8180149259688,81.8163223563101,153.932987839294,314.618760716702,239.370078740157,1177.16303708064,1126.53916688499,219.048453517918,302.164597297
"hsa-miR-652-5p",930.870608985351,967.566369005624,1583.97022135984,1258.88952692257,1054.3580131209,937.896537138864,1031.41115799344,1084.69096941597,1101.27307167085,1602.84951024043,1087.41405921145,1250.74057007439,1178.17654522385,749.110431362757,1263.47593215684,1122.40855671464,1039.73945352518,1283.51052236457,1345.54517515023,1655.02022802501,1541.41539792855,1316.99724627849,1309.06115770096,1248.56756802983,928.12534411427,907.086614173228,1255.64057288601,1309.92926381975,1577.14886532901,1812.987583782
"hsa-miR-6529-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6529-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-653-3p",0,0,0,22.0857811740801,0,0,0,0,88.1018457336681,0,35.0778728777887,16.4571127641367,0,0,0,0,0,0,0,0,0,0,0,0,15.7309380358351,0,0,0,0,0
"hsa-miR-653-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-654-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.733434045183,0,15.2902860812526,0,0,45.9727841118058,27.0423754022553,0,0,0,0,0,0,0,0,0
"hsa-miR-654-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.9455682236116,0,0,0,0,0,0,0,0,0,0
"hsa-miR-655-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-655-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-656-3p",0,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-656-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-659-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-659-5p",0,0,0,0,0,0,0,0,44.0509228668341,25.442055718102,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-660-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-660-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8096907035836,0
"hsa-miR-662",0,0,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,45.9727841118058,27.0423754022553,0,0,17.1036653154771,0,0,0,0,0,0
"hsa-miR-663a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-663b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-664a-3p",97.9863798931948,221.733959563789,237.595533203976,331.286717611202,429.553264604811,533.313717196609,234.41162681669,404.1005572334,220.25461433417,330.746724335326,315.700855900098,148.11401487723,90.6289650172195,405.768150321493,439.469889445856,330.120163739601,550.450298925093,653.863851015911,397.547438112567,597.646193453476,540.847508045107,159.636029851938,327.26528942524,359.176971625019,943.856282150105,907.086614173228,117.716303708064,104.79434110558,394.287216332253,164.817053071091
"hsa-miR-664a-5p",48.9931899465974,40.3152653752343,39.599255533996,66.2573435222404,0,18.3901281791934,93.764650726676,0,0,25.442055718102,70.1557457555774,16.4571127641367,90.6289650172195,156.064673200574,27.466868090366,33.0120163739601,0,48.4343593345119,30.5805721625052,0,81.127126206766,0,40.908161178155,17.1036653154771,31.4618760716702,50.3937007874016,196.193839513439,104.79434110558,0,27.4695088451818
"hsa-miR-664b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-664b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-665",0,0,0,0,0,0,0,0,44.0509228668341,25.442055718102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-668-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0423754022553,0,0,0,0,0,0,0,0,0
"hsa-miR-668-5p",0,0,0,0,39.0502967822555,0,93.764650726676,0,220.25461433417,101.768222872408,35.0778728777887,32.9142255282733,226.572412543049,0,0,0,15.2902860812526,24.217179667256,45.8708582437577,91.9455682236116,81.127126206766,159.636029851938,0,0,78.6546901791754,50.3937007874016,39.2387679026879,0,87.6193814071673,164.817053071091
"hsa-miR-670-3p",0,0,39.599255533996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-670-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-671-3p",489.931899465974,322.522123001875,950.382132815903,750.916559918724,624.804748516089,441.363076300642,421.940928270042,276.489854949168,969.120303070349,1094.00839587839,456.012347411253,526.627608452373,271.886895051658,905.175104563331,824.00604271098,594.216294731282,795.094876225134,968.687186690238,626.901729331356,643.618977565281,513.805132642851,598.635111944766,654.530578850481,803.872269827424,1337.12973304598,1713.38582677165,431.626446929566,314.383023316741,481.90659773942,247.225579606637
"hsa-miR-671-5p",146.979569839792,322.522123001875,356.393299805964,530.058748177923,351.4526710403,91.950640895967,187.529301453352,191.416053426347,264.305537201004,203.536445744816,140.311491511155,148.11401487723,45.3144825086098,436.981084961608,466.936757536222,528.192261983362,397.547438112567,435.909234010607,535.16001284384,275.836704670835,189.296627815787,159.636029851938,122.724483534465,376.280636940496,1006.78003429344,680.314960629921,196.193839513439,157.19151165837,131.429072110751,247.225579606637
"hsa-miR-6715a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6715b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6715b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6716-3p",0,20.1576326876172,79.1985110679919,66.2573435222404,156.201187129022,91.950640895967,0,85.073801522821,88.1018457336681,76.3261671543061,105.233618633366,32.9142255282733,45.3144825086098,93.6388039203446,123.600906406647,99.0360491218804,152.902860812526,145.303078003536,76.4514304062629,183.891136447223,243.381378620298,79.8180149259688,0,51.3109959464313,393.273450895877,365.354330708661,0,52.3971705527902,131.429072110751,109.878035380727
"hsa-miR-6716-5p",979.863798931949,786.14767481707,831.584366213915,706.744997570564,1757.2633552015,1195.35833164757,1172.05813408345,1212.3016717002,2687.10629487688,1755.50184454904,982.180440578083,905.141202027516,2990.75584556824,2028.84075160747,1730.41268969306,1089.39654034068,1009.15888136267,1259.29334269731,1421.99660555649,2804.33983082015,2190.43240758268,3831.2647164465,1922.68357537329,1830.09218875605,2265.25507716025,1738.58267716535,1373.35687659407,1231.33350799057,3241.91711206519,2911.76793758928
"hsa-miR-6717-5p",0,0,0,22.0857811740801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6718-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9727841118058,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6719-3p",146.979569839792,60.4728980628515,356.393299805964,309.200936437122,39.0502967822555,55.1703845375802,140.646976090014,63.8053511421158,44.0509228668341,152.652334308612,105.233618633366,148.11401487723,45.3144825086098,124.851738560459,109.867472361464,99.0360491218804,76.4514304062629,145.303078003536,168.193146893778,45.9727841118058,54.0847508045107,0,81.8163223563101,51.3109959464313,125.847504286681,163.779527559055,39.2387679026879,0,87.6193814071673,0
"hsa-miR-6720-3p",97.9863798931948,100.788163438086,118.797766601988,66.2573435222404,39.0502967822555,0,140.646976090014,85.073801522821,396.458305801507,203.536445744816,35.0778728777887,98.74267658482,543.773790103317,156.064673200574,109.867472361464,66.0240327479202,76.4514304062629,121.08589833628,61.1611443250103,183.891136447223,135.211877011277,319.272059703875,286.357128247085,205.243983785725,125.847504286681,75.5905511811024,117.716303708064,104.79434110558,262.858144221502,137.347544225909
"hsa-miR-6720-5p",48.9931899465974,60.4728980628515,0,66.2573435222404,39.0502967822555,18.3901281791934,93.764650726676,21.2684503807053,220.25461433417,76.3261671543061,70.1557457555774,65.8284510565466,45.3144825086098,93.6388039203446,27.466868090366,0,15.2902860812526,0,30.5805721625052,45.9727841118058,54.0847508045107,159.636029851938,81.8163223563101,68.4146612619084,62.9237521433403,25.1968503937008,39.2387679026879,0,175.238762814335,82.4085265355455
"hsa-miR-6721-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.217179667256,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6722-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6722-5p",0,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6724-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6726-3p",48.9931899465974,0,0,0,0,0,0,21.2684503807053,0,0,0,0,0,31.2129346401149,0,0,0,0,0,0,0,0,0,0,15.7309380358351,0,0,0,0,0
"hsa-miR-6726-5p",0,0,0,0,0,0,46.882325363338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6727-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6727-5p",0,0,0,0,0,18.3901281791934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6728-3p",293.959139679584,282.20685762664,395.99255533996,640.487654048324,507.653858169322,496.533460838222,468.82325363338,574.248160279042,925.069380203515,788.703727261163,876.946821944717,674.741623329603,181.257930034439,405.768150321493,618.004532033235,660.240327479203,596.321157168851,1065.55590535926,1146.77145609394,459.727841118058,1027.6102652857,199.545037314922,940.887707097566,530.21362477979,1573.09380358351,1612.59842519685,549.34275063763,366.780193869531,657.145360553755,466.981650368091
"hsa-miR-6728-5p",0,60.4728980628515,0,88.3431246963205,0,18.3901281791934,140.646976090014,0,0,0,0,16.4571127641367,0,31.2129346401149,68.667170225915,0,15.2902860812526,0,30.5805721625052,0,0,0,0,0,15.7309380358351,12.5984251968504,0,0,0,0
"hsa-miR-6729-3p",538.925089412572,786.14767481707,475.191066407952,640.487654048324,546.704154951578,275.851922687901,281.293952180028,361.563656471989,220.25461433417,254.42055718102,245.545110144521,312.685142518597,362.515860068878,936.388039203446,769.072306530248,396.144196487521,244.644577300041,266.388976339815,290.515435543799,367.782272894447,378.593255631575,119.727022388953,286.357128247085,239.45131441668,393.273450895877,541.732283464567,1412.59564449676,1729.10662824207,306.667834925085,466.981650368091
"hsa-miR-6729-5p",293.959139679584,282.20685762664,237.595533203976,309.200936437122,234.301780693533,294.242050867095,281.293952180028,361.563656471989,572.661997268843,356.188780053428,491.090220289042,329.142255282733,90.6289650172195,343.342281041264,357.069285174758,198.072098243761,244.644577300041,411.692054343351,489.289154600083,183.891136447223,567.889883447362,79.8180149259688,449.989772959705,290.762310363111,802.277839827589,680.314960629921,353.148911124191,288.184438040346,262.858144221502,274.695088451818
"hsa-miR-6730-3p",0,0,0,0,0,0,0,0,0,25.442055718102,0,0,0,31.2129346401149,0,0,0,24.217179667256,0,45.9727841118058,27.0423754022553,0,0,0,0,0,0,0,87.6193814071673,0
"hsa-miR-6730-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6731-3p",293.959139679584,282.20685762664,554.389577475943,375.458279959362,312.402374258044,220.681538150321,187.529301453352,276.489854949168,440.509228668341,457.957002925836,210.467237266732,411.427819103417,0,218.490542480804,192.268076632562,396.144196487521,412.83772419382,556.995132346887,443.418296356325,505.700625229864,486.762757240596,79.8180149259688,531.806095316016,256.554979732157,802.277839827589,844.094488188976,353.148911124191,366.780193869531,0,247.225579606637
"hsa-miR-6731-5p",636.911469305767,463.625551815195,633.588088543935,618.401872874244,507.653858169322,441.363076300642,468.82325363338,404.1005572334,660.763843002511,585.167281516347,350.778728777887,427.884931867553,407.830342577488,593.045758162182,604.271097988052,627.228311105242,825.675448387639,532.777952679631,504.579440681335,229.863920559029,513.805132642851,518.817097018797,286.357128247085,496.006294148836,629.237521433403,655.11811023622,588.581518540318,471.574534975111,219.048453517918,109.878035380727
"hsa-miR-6732-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6732-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6733-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6733-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4695088451818
"hsa-miR-6734-3p",0,0,0,22.0857811740801,0,0,0,0,0,0,0,16.4571127641367,0,0,13.733434045183,0,0,0,0,0,0,0,0,0,0,0,0,26.1985852763951,0,0
"hsa-miR-6734-5p",0,0,0,44.1715623481603,0,36.7802563583868,0,42.5369007614105,0,101.768222872408,0,16.4571127641367,45.3144825086098,0,54.933736180732,66.0240327479202,0,96.8687186690238,15.2902860812526,0,27.0423754022553,39.9090074629844,0,102.621991892863,15.7309380358351,25.1968503937008,39.2387679026879,0,0,27.4695088451818
"hsa-miR-6735-3p",0,0,0,22.0857811740801,0,36.7802563583868,93.764650726676,0,0,0,0,0,0,0,0,0,0,0,30.5805721625052,0,0,0,0,17.1036653154771,0,12.5984251968504,0,0,0,0
"hsa-miR-6735-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6736-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6736-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6737-3p",342.952329626182,141.10342881332,752.385855145923,971.774371659526,390.502967822555,698.82487080935,375.058602906704,531.711259517632,396.458305801507,788.703727261163,456.012347411253,493.7133829241,271.886895051658,530.619888881953,549.33736180732,825.300409349003,718.643445818871,799.166929019446,779.804590143882,827.510114012505,946.483139078937,199.545037314922,859.071384741256,786.768604511947,1053.97284840095,1196.85039370079,588.581518540318,392.978779145926,438.096907035836,384.573123832546
"hsa-miR-6737-5p",48.9931899465974,0,0,0,0,36.7802563583868,46.882325363338,21.2684503807053,0,0,0,0,0,0,13.733434045183,33.0120163739601,0,0,0,0,0,0,0,51.3109959464313,0,50.3937007874016,0,0,43.8096907035836,0
"hsa-miR-6738-3p",0,0,0,0,0,0,0,0,88.1018457336681,0,0,16.4571127641367,0,0,0,0,0,0,0,0,0,39.9090074629844,0,0,0,12.5984251968504,0,0,0,0
"hsa-miR-6738-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6739-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6739-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6740-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6740-5p",0,0,0,0,0,18.3901281791934,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9727841118058,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6741-3p",0,0,0,0,0,0,0,0,0,0,0,16.4571127641367,0,0,27.466868090366,0,15.2902860812526,0,0,0,0,0,0,0,0,0,0,0,43.8096907035836,27.4695088451818
